Start;Header;
Station;IRBENE;
End;Header;----------------------;
Scan;01;
Source;s269,061437.05,133936.2;
Date;2017-11-07;
TimeStart;07:15:00;UT;
TimeStop;07:22:01;UT;
Duration;421;sec;7;min
RA;06 14 37.05;
DEC;13 39 36.2;
Epoch;2000.0;
Systemtemperature1;1u;32.6;
Systemtemperature2;9u;31.6;
FreqBBC1;567.35;MHz
FreqBBC2;569.35;MHz
FreqStart;6667.35;MHz
FreqStop;6669.35;MHz
End;01;----------------------;
Scan;02;
Source;s255,061254.02,175923.3;
Date;2017-11-07;
TimeStart;07:24:00;UT;
TimeStop;07:25:38;UT;
Duration;98;sec;1;min
RA;06 12 54.02;
DEC;17 59 23.3;
Epoch;2000.0;
Systemtemperature1;1u;31.2;
Systemtemperature2;9u;30.2;
FreqBBC1;567.61;MHz
FreqBBC2;569.61;MHz
FreqStart;6667.61;MHz
FreqStop;6669.61;MHz
End;02;----------------------;
Scan;04;
Source;s252a,060832.40,203925.3;
Date;2017-11-07;
TimeStart;07:29:00;UT;
TimeStop;07:32:00;UT;
Duration;180;sec;3;min
RA;06 08 32.40;
DEC;20 39 25.3;
Epoch;2000.0;
Systemtemperature1;1u;30.0;
Systemtemperature2;9u;29.0;
FreqBBC1;567.6;MHz
FreqBBC2;0;MHz
FreqStart;6667.6;MHz
FreqStop;0.0;MHz
End;04;----------------------;
Scan;05;
Source;afgl6366,060840.67,213106.9;
Date;2017-11-07;
TimeStart;07:34:00;UT;
TimeStop;07:41:00;UT;
Duration;420;sec;7;min
RA;06 08 40.67;
DEC;21 31 06.9;
Epoch;2000.0;
Systemtemperature1;1u;30.7;
Systemtemperature2;9u;29.7;
FreqBBC1;567.53;MHz
FreqBBC2;568.00;MHz
FreqStart;6667.53;MHz
FreqStop;6668.0;MHz
End;05;----------------------;
Scan;06;
Source;s231,053913.06,354551.3;
Date;2017-11-07;
TimeStart;07:43:00;UT;
TimeStop;07:50:00;UT;
Duration;420;sec;7;min
RA;05 39 13.06;
DEC;35 45 51.3;
Epoch;2000.0;
Systemtemperature1;1u;31.0;
Systemtemperature2;9u;30.0;
FreqBBC1;568.05;MHz
FreqBBC2;0;MHz
FreqStart;6668.05;MHz
FreqStop;0.0;MHz
End;06;----------------------;
Scan;07;
Source;afgl5142,053048.01,334754.6;
Date;2017-11-07;
TimeStart;07:52:00;UT;
TimeStop;07:59:00;UT;
Duration;420;sec;7;min
RA;05 30 48.01;
DEC;33 47 54.6;
Epoch;2000.0;
Systemtemperature1;1u;26.9;
Systemtemperature2;9u;26.0;
FreqBBC1;567.7;MHz
FreqBBC2;569.60;MHz
FreqStart;6667.7;MHz
FreqStop;6669.6;MHz
End;07;----------------------;
Scan;08;
Source;l1206,222851.41,641341.3;
Date;2017-11-07;
TimeStart;08:01:00;UT;
TimeStop;08:08:00;UT;
Duration;420;sec;7;min
RA;22 28 51.41;
DEC;64 13 41.3;
Epoch;2000.0;
Systemtemperature1;1u;28.6;
Systemtemperature2;9u;27.7;
FreqBBC1;567.93;MHz
FreqBBC2;0;MHz
FreqStart;6667.93;MHz
FreqStop;0.0;MHz
End;08;----------------------;
Scan;09;
Source;l1287,003647.35,632902.2;
Date;2017-11-07;
TimeStart;08:10:00;UT;
TimeStop;08:17:00;UT;
Duration;420;sec;7;min
RA;00 36 47.35;
DEC;63 29 02.2;
Epoch;2000.0;
Systemtemperature1;1u;24.8;
Systemtemperature2;9u;24.0;
FreqBBC1;568.22;MHz
FreqBBC2;569.53;MHz
FreqStart;6668.22;MHz
FreqStop;6669.53;MHz
End;09;----------------------;
Scan;10;
Source;ngc281,005224.20,563343.2;
Date;2017-11-07;
TimeStart;08:19:00;UT;
TimeStop;08:26:00;UT;
Duration;420;sec;7;min
RA;00 52 24.20;
DEC;56 33 43.2;
Epoch;2000.0;
Systemtemperature1;1u;25.2;
Systemtemperature2;9u;24.4;
FreqBBC1;568.26;MHz
FreqBBC2;0;MHz
FreqStart;6668.26;MHz
FreqStop;0.0;MHz
End;10;----------------------;
Scan;11;
Source;w75n,203836.45,423736.1;
Date;2017-11-07;
TimeStart;08:28:00;UT;
TimeStop;08:35:00;UT;
Duration;420;sec;7;min
RA;20 38 36.45;
DEC;42 37 36.1;
Epoch;2000.0;
Systemtemperature1;1u;27.4;
Systemtemperature2;9u;26.5;
FreqBBC1;567.42;MHz
FreqBBC2;569.42;MHz
FreqStart;6667.42;MHz
FreqStop;6669.42;MHz
End;11;----------------------;
Scan;12;
Source;w75s,203902.50,422459.0;
Date;2017-11-07;
TimeStart;08:37:00;UT;
TimeStop;08:44:00;UT;
Duration;420;sec;7;min
RA;20 39 02.50;
DEC;42 24 59.0;
Epoch;2000.0;
Systemtemperature1;1u;27.4;
Systemtemperature2;9u;26.5;
FreqBBC1;0;MHz
FreqBBC2;0;MHz
FreqStart;0.0;MHz
FreqStop;0.0;MHz
End;12;----------------------;
Scan;13;
Source;dr20,203700.10,413455.7;
Date;2017-11-07;
TimeStart;08:46:00;UT;
TimeStop;08:53:00;UT;
Duration;420;sec;7;min
RA;20 37 00.10;
DEC;41 34 55.7;
Epoch;2000.0;
Systemtemperature1;1u;27.0;
Systemtemperature2;9u;26.1;
FreqBBC1;567.70;MHz
FreqBBC2;569.70;MHz
FreqStart;6667.7;MHz
FreqStop;6669.7;MHz
End;13;----------------------;
Scan;14;
Source;dr21,203901.05,422249.2;
Date;2017-11-07;
TimeStart;08:55:00;UT;
TimeStop;09:02:00;UT;
Duration;420;sec;7;min
RA;20 39 01.05;
DEC;42 22 49.2;
Epoch;2000.0;
Systemtemperature1;1u;26.9;
Systemtemperature2;9u;26.1;
FreqBBC1;567.63;MHz
FreqBBC2;0;MHz
FreqStart;6667.63;MHz
FreqStop;0.0;MHz
End;14;----------------------;
Scan;15;
Source;ngc7538,231345.36,612810.6;
Date;2017-11-07;
TimeStart;09:04:00;UT;
TimeStop;09:11:00;UT;
Duration;420;sec;7;min
RA;23 13 45.36;
DEC;61 28 10.6;
Epoch;2000.0;
Systemtemperature1;1u;26.1;
Systemtemperature2;9u;25.2;
FreqBBC1;568.9;MHz
FreqBBC2;570.9;MHz
FreqStart;6668.9;MHz
FreqStop;6670.9;MHz
End;15;----------------------;
Scan;16;
Source;cepa,225617.90,620149.7;
Date;2017-11-07;
TimeStart;09:11:50;UT;
TimeStop;09:14:50;UT;
Duration;180;sec;3;min
RA;22 56 17.90;
DEC;62 01 49.7;
Epoch;2000.0;
Systemtemperature1;1u;26.1;
Systemtemperature2;9u;25.2;
FreqBBC1;0;MHz
FreqBBC2;0;MHz
FreqStart;0.0;MHz
FreqStop;0.0;MHz
End;16;----------------------;
Scan;17;
Source;w3oh,022703.82,615225.4;
Date;2017-11-07;
TimeStart;09:16:50;UT;
TimeStop;09:19:50;UT;
Duration;180;sec;3;min
RA;02 27 03.82;
DEC;61 52 25.4;
Epoch;2000.0;
Systemtemperature1;1u;32.7;
Systemtemperature2;9u;31.6;
FreqBBC1;568.7;MHz
FreqBBC2;570.7;MHz
FreqStart;6668.7;MHz
FreqStop;6670.7;MHz
End;17;----------------------;
Scan;18;
Source;g136p84,024929.80,604729.5;
Date;2017-11-07;
TimeStart;09:21:50;UT;
TimeStop;09:22:50;UT;
Duration;60;sec;1;min
RA;02 49 29.80;
DEC;60 47 29.5;
Epoch;2000.0;
Systemtemperature1;1u;25.4;
Systemtemperature2;9u;24.5;
FreqBBC1;568.72;MHz
FreqBBC2;0;MHz
FreqStart;6668.72;MHz
FreqStop;0.0;MHz
End;18;----------------------;
Scan;19;
Source;v645,213958.26,501420.9;
Date;2017-11-07;
TimeStart;09:24:50;UT;
TimeStop;09:31:50;UT;
Duration;420;sec;7;min
RA;21 39 58.26;
DEC;50 14 20.9;
Epoch;2000.0;
Systemtemperature1;1u;25.5;
Systemtemperature2;9u;24.8;
FreqBBC1;568.26;MHz
FreqBBC2;570.26;MHz
FreqStart;6668.26;MHz
FreqStop;6670.26;MHz
End;19;----------------------;
Scan;20;
Source;g111p26,231610.00,595531.3;
Date;2017-11-07;
TimeStart;09:33:50;UT;
TimeStop;09:40:50;UT;
Duration;420;sec;7;min
RA;23 16 10.00;
DEC;59 55 31.3;
Epoch;2000.0;
Systemtemperature1;1u;25.3;
Systemtemperature2;9u;24.5;
FreqBBC1;568.48;MHz
FreqBBC2;0;MHz
FreqStart;6668.48;MHz
FreqStop;0.0;MHz
End;20;----------------------;
Scan;21;
Source;g90p92,210912.60,500102.9;
Date;2017-11-07;
TimeStart;09:42:50;UT;
TimeStop;09:49:50;UT;
Duration;420;sec;7;min
RA;21 09 12.60;
DEC;50 01 02.9;
Epoch;2000.0;
Systemtemperature1;1u;25.0;
Systemtemperature2;9u;24.3;
FreqBBC1;569.16;MHz
FreqBBC2;569.42;MHz
FreqStart;6669.16;MHz
FreqStop;6669.42;MHz
End;21;----------------------;
Scan;22;
Source;g85p41,205413.70,445406.8;
Date;2017-11-07;
TimeStart;09:51:50;UT;
TimeStop;09:58:50;UT;
Duration;420;sec;7;min
RA;20 54 13.70;
DEC;44 54 06.8;
Epoch;2000.0;
Systemtemperature1;1u;24.4;
Systemtemperature2;9u;23.6;
FreqBBC1;568.19;MHz
FreqBBC2;0;MHz
FreqStart;6668.19;MHz
FreqStop;0.0;MHz
End;22;----------------------;
Scan;23;
Source;g78p122,201426.04,411333.4;
Date;2017-11-07;
TimeStart;10:00:50;UT;
TimeStop;10:07:50;UT;
Duration;420;sec;7;min
RA;20 14 26.04;
DEC;41 13 33.4;
Epoch;2000.0;
Systemtemperature1;1u;24.9;
Systemtemperature2;9u;24.1;
FreqBBC1;567.74;MHz
FreqBBC2;569.74;MHz
FreqStart;6667.74;MHz
FreqStop;6669.74;MHz
End;23;----------------------;
Scan;24;
Source;g75p78,202144.20,372636.7;
Date;2017-11-07;
TimeStart;10:09:50;UT;
TimeStop;10:16:50;UT;
Duration;420;sec;7;min
RA;20 21 44.20;
DEC;37 26 36.7;
Epoch;2000.0;
Systemtemperature1;1u;24.6;
Systemtemperature2;9u;23.8;
FreqBBC1;567.58;MHz
FreqBBC2;0;MHz
FreqStart;6667.58;MHz
FreqStop;0.0;MHz
End;24;----------------------;
Scan;25;
Source;g73p06,200810.20,355923.7;
Date;2017-11-07;
TimeStart;10:18:50;UT;
TimeStop;10:25:50;UT;
Duration;420;sec;7;min
RA;20 08 10.20;
DEC;35 59 23.7;
Epoch;2000.0;
Systemtemperature1;1u;25.4;
Systemtemperature2;9u;24.6;
FreqBBC1;567.63;MHz
FreqBBC2;569.63;MHz
FreqStart;6667.63;MHz
FreqStop;6669.63;MHz
End;25;----------------------;
Scan;26;
Source;g60p57,194552.30,241742.6;
Date;2017-11-07;
TimeStart;10:27:50;UT;
TimeStop;10:34:50;UT;
Duration;420;sec;7;min
RA;19 45 52.30;
DEC;24 17 42.6;
Epoch;2000.0;
Systemtemperature1;1u;24.5;
