Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;01;
Source;g32p745,185121.87,-001205.3;
Date;2017-04-03;
TimeStart;06:50:00;UT;
TimeStop;06:57:00;UT;
Duration;420;sec;7;min
RA;18 51 21.87;
DEC;-00 12 05.3;
Epoch;2000.0;
Systemtemperature1;1u;30.4;
Systemtemperature2;9u;32.5;
FreqBBC1;567.70;MHz
FreqBBC2;569.70;MHz
FreqStart;6667.7;MHz
FreqStop;6669.7;MHz
End;01;----------------------;
Scan;02;
Source;g33p64,185332.56,003139.2;
Date;2017-04-03;
TimeStart;06:58:50;UT;
TimeStop;07:05:50;UT;
Duration;420;sec;7;min
RA;18 53 32.56;
DEC;00 31 39.2;
Epoch;2000.0;
Systemtemperature1;1u;30.1;
Systemtemperature2;9u;32.6;
FreqBBC1;567.17;MHz
FreqBBC2;569.17;MHz
FreqStart;6667.17;MHz
FreqStop;6669.17;MHz
End;02;----------------------;
Scan;03;
Source;g50p03,192115.10,152649.5;
Date;2017-04-03;
TimeStart;07:07:50;UT;
TimeStop;07:14:50;UT;
Duration;420;sec;7;min
RA;19 21 15.10;
DEC;15 26 49.5;
Epoch;2000.0;
Systemtemperature1;1u;27.0;
Systemtemperature2;9u;29.4;
FreqBBC1;567.78;MHz
FreqBBC2;569.78;MHz
FreqStart;6667.78;MHz
FreqStop;6669.78;MHz
End;03;----------------------;
Scan;04;
Source;g53p03,192955.49,175203.1;
Date;2017-04-03;
TimeStart;07:16:50;UT;
TimeStop;07:23:50;UT;
Duration;420;sec;7;min
RA;19 29 55.49;
DEC;17 52 03.1;
Epoch;2000.0;
Systemtemperature1;1u;26.7;
Systemtemperature2;9u;29.0;
FreqBBC1;568.19;MHz
FreqBBC2;570.19;MHz
FreqStart;6668.19;MHz
FreqStop;6670.19;MHz
End;04;----------------------;
Scan;05;
Source;g59p783,194311.25,234403.3;
Date;2017-04-03;
TimeStart;07:25:50;UT;
TimeStop;07:32:50;UT;
Duration;420;sec;7;min
RA;19 43 11.25;
DEC;23 44 03.3;
Epoch;2000.0;
Systemtemperature1;1u;26.4;
Systemtemperature2;9u;28.6;
FreqBBC1;567.80;MHz
FreqBBC2;569.80;MHz
FreqStart;6667.8;MHz
FreqStop;6669.8;MHz
End;05;----------------------;
Scan;06;
Source;on1,201009.07,313136.0;
Date;2017-04-03;
TimeStart;07:34:50;UT;
TimeStop;07:41:50;UT;
Duration;420;sec;7;min
RA;20 10 09.07;
DEC;31 31 36.0;
Epoch;2000.0;
Systemtemperature1;1u;26.0;
Systemtemperature2;9u;28.0;
FreqBBC1;567.95;MHz
FreqBBC2;569.95;MHz
FreqStart;6667.95;MHz
FreqStop;6669.95;MHz
End;06;----------------------;
Scan;07;
Source;g136p84,024929.80,604729.5;
Date;2017-04-03;
TimeStart;07:43:50;UT;
TimeStop;07:50:50;UT;
Duration;420;sec;7;min
RA;02 49 29.80;
DEC;60 47 29.5;
Epoch;2000.0;
Systemtemperature1;1u;26.1;
Systemtemperature2;9u;28.2;
FreqBBC1;568.22;MHz
FreqBBC2;570.22;MHz
FreqStart;6668.22;MHz
