Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;01;
Source;s269,061437.05,133936.2;
Date;2018-07-05;
TimeStart;15:30:00;UT;
TimeStop;15:37:00;UT;
Duration;420;sec;7;min
RA;06 14 37.05;
DEC;13 39 36.2;
Epoch;2000.0;
Systemtemperature1;1u;38.5;
Systemtemperature2;9u;40.7;
FreqBBC1;566.97;MHz
FreqBBC2;568.97;MHz
FreqStart;6666.97;MHz
FreqStop;6668.97;MHz
End;01;----------------------;
Scan;02;
Source;s255,061254.02,175923.3;
Date;2018-07-05;
TimeStart;15:39:00;UT;
TimeStop;15:46:00;UT;
Duration;420;sec;7;min
RA;06 12 54.02;
DEC;17 59 23.3;
Epoch;2000.0;
Systemtemperature1;1u;36.0;
Systemtemperature2;9u;38.7;
FreqBBC1;567.24;MHz
FreqBBC2;569.24;MHz
FreqStart;6667.24;MHz
FreqStop;6669.24;MHz
End;02;----------------------;
Scan;03;
Source;s252,060853.34,213829.2;
Date;2018-07-05;
TimeStart;15:48:00;UT;
TimeStop;15:55:00;UT;
Duration;420;sec;7;min
RA;06 08 53.34;
DEC;21 38 29.2;
Epoch;2000.0;
Systemtemperature1;1u;35.4;
Systemtemperature2;9u;36.5;
FreqBBC1;567.13;MHz
FreqBBC2;569.13;MHz
FreqStart;6667.13;MHz
FreqStop;6669.13;MHz
End;03;----------------------;
Scan;04;
Source;s252a,060832.40,203925.3;
Date;2018-07-05;
TimeStart;15:57:00;UT;
TimeStop;16:04:00;UT;
Duration;420;sec;7;min
RA;06 08 32.40;
DEC;20 39 25.3;
Epoch;2000.0;
Systemtemperature1;1u;36.2;
Systemtemperature2;9u;38.5;
FreqBBC1;567.25;MHz
FreqBBC2;569.25;MHz
FreqStart;6667.25;MHz
FreqStop;6669.25;MHz
End;04;----------------------;
Scan;05;
Source;afgl6366,060840.67,213106.9;
Date;2018-07-05;
TimeStart;16:06:00;UT;
TimeStop;16:13:00;UT;
Duration;420;sec;7;min
RA;06 08 40.67;
DEC;21 31 06.9;
Epoch;2000.0;
Systemtemperature1;1u;36.8;
Systemtemperature2;9u;39.8;
FreqBBC1;567.17;MHz
FreqBBC2;569.17;MHz
FreqStart;6667.17;MHz
FreqStop;6669.17;MHz
End;05;----------------------;
Scan;06;
Source;g183p35,055111.10,254616.5;
Date;2018-07-05;
TimeStart;16:15:00;UT;
TimeStop;16:22:00;UT;
Duration;420;sec;7;min
RA;05 51 11.10;
DEC;25 46 16.5;
Epoch;2000.0;
Systemtemperature1;1u;36.6;
Systemtemperature2;9u;39.5;
FreqBBC1;567.55;MHz
FreqBBC2;569.55;MHz
FreqStart;6667.55;MHz
FreqStop;6669.55;MHz
End;06;----------------------;
Scan;07;
Source;g188p79,060906.90,215041.7;
Date;2018-07-05;
TimeStart;16:24:00;UT;
TimeStop;16:31:00;UT;
Duration;420;sec;7;min
RA;06 09 06.90;
DEC;21 50 41.7;
Epoch;2000.0;
Systemtemperature1;1u;38.0;
Systemtemperature2;9u;40.9;
FreqBBC1;567.50;MHz
FreqBBC2;569.50;MHz
FreqStart;6667.5;MHz
FreqStop;6669.5;MHz
