Start;Header;
Station;IRBENE;
End;Header;----------------------;
Scan;01;
Source;s269,061437.05,133936.2;
Date;2017-07-08;
TimeStart;15:30:00;UT;
TimeStop;15:37:00;UT;
Duration;420;sec;7;min
RA;06 14 37.05;
DEC;13 39 36.2;
Epoch;2000.0;
Systemtemperature1;1u;44.3;
Systemtemperature2;9u;44.1;
FreqBBC1;567.01;MHz
FreqBBC2;569.01;MHz
FreqStart;6667.01;MHz
FreqStop;6669.01;MHz
End;01;----------------------;
Scan;02;
Source;s255,061254.02,175923.3;
Date;2017-07-08;
TimeStart;15:39:00;UT;
TimeStop;15:42:00;UT;
Duration;180;sec;3;min
RA;06 12 54.02;
DEC;17 59 23.3;
Epoch;2000.0;
Systemtemperature1;1u;40.1;
Systemtemperature2;9u;40.1;
FreqBBC1;567.27;MHz
FreqBBC2;569.27;MHz
FreqStart;6667.27;MHz
FreqStop;6669.27;MHz
End;02;----------------------;
Scan;03;
Source;s252,060853.34,223829.2;
Date;2017-07-08;
TimeStart;15:44:00;UT;
TimeStop;15:47:00;UT;
Duration;180;sec;3;min
RA;06 08 53.34;
DEC;22 38 29.2;
Epoch;2000.0;
Systemtemperature1;1u;36.8;
Systemtemperature2;9u;37.1;
FreqBBC1;567.17;MHz
FreqBBC2;569.17;MHz
FreqStart;6667.17;MHz
FreqStop;6669.17;MHz
End;03;----------------------;
Scan;04;
Source;s252a,060832.40,203925.3;
Date;2017-07-08;
TimeStart;15:49:00;UT;
TimeStop;15:56:00;UT;
Duration;420;sec;7;min
RA;06 08 32.40;
DEC;20 39 25.3;
Epoch;2000.0;
Systemtemperature1;1u;38.1;
Systemtemperature2;9u;38.4;
FreqBBC1;567.28;MHz
FreqBBC2;569.28;MHz
FreqStart;6667.28;MHz
FreqStop;6669.28;MHz
End;04;----------------------;
Scan;05;
Source;afgl6366,060840.67,213106.9;
Date;2017-07-08;
TimeStart;15:58:00;UT;
TimeStop;16:05:00;UT;
Duration;420;sec;7;min
RA;06 08 40.67;
DEC;21 31 06.9;
Epoch;2000.0;
Systemtemperature1;1u;38.7;
Systemtemperature2;9u;39.1;
FreqBBC1;567.21;MHz
FreqBBC2;569.21;MHz
FreqStart;6667.21;MHz
FreqStop;6669.21;MHz
End;05;----------------------;
Scan;06;
Source;s231,053913.06,354551.3;
Date;2017-07-08;
TimeStart;16:07:00;UT;
TimeStop;16:14:00;UT;
Duration;420;sec;7;min
RA;05 39 13.06;
DEC;35 45 51.3;
Epoch;2000.0;
Systemtemperature1;1u;32.6;
Systemtemperature2;9u;33.0;
FreqBBC1;567.85;MHz
FreqBBC2;569.85;MHz
FreqStart;6667.85;MHz
FreqStop;6669.85;MHz
End;06;----------------------;
Scan;07;
Source;afgl5142,053048.01,334754.6;
Date;2017-07-08;
TimeStart;16:16:00;UT;
TimeStop;16:23:00;UT;
Duration;420;sec;7;min
RA;05 30 48.01;
DEC;33 47 54.6;
Epoch;2000.0;
Systemtemperature1;1u;37.1;
Systemtemperature2;9u;37.5;
FreqBBC1;567.54;MHz
FreqBBC2;569.54;MHz
FreqStart;6667.54;MHz
FreqStop;6669.54;MHz
End;07;----------------------;
Scan;08;
Source;g183p35,055111.10,254616.5;
Date;2017-07-08;
TimeStart;16:25:00;UT;
TimeStop;16:32:00;UT;
Duration;420;sec;7;min
RA;05 51 11.10;
DEC;25 46 16.5;
Epoch;2000.0;
Systemtemperature1;1u;44.6;
Systemtemperature2;9u;44.7;
FreqBBC1;567.59;MHz
FreqBBC2;569.59;MHz
FreqStart;6667.59;MHz
FreqStop;6669.59;MHz
End;08;----------------------;
Scan;09;
Source;g188p79,060906.90,215041.7;
Date;2017-07-08;
TimeStart;16:34:00;UT;
TimeStop;16:41:00;UT;
Duration;420;sec;7;min
RA;06 09 06.90;
DEC;21 50 41.7;
Epoch;2000.0;
Systemtemperature1;1u;44.2;
Systemtemperature2;9u;44.9;
FreqBBC1;567.53;MHz
FreqBBC2;569.53;MHz
FreqStart;6667.53;MHz
FreqStop;6669.53;MHz
End;09;----------------------;
Scan;10;
Source;l1206,222851.41,641341.3;
Date;2017-07-08;
TimeStart;16:43:00;UT;
TimeStop;16:50:00;UT;
Duration;420;sec;7;min
RA;22 28 51.41;
DEC;64 13 41.3;
Epoch;2000.0;
Systemtemperature1;1u;28.4;
Systemtemperature2;9u;29.0;
FreqBBC1;568.32;MHz
FreqBBC2;570.32;MHz
FreqStart;6668.32;MHz
FreqStop;6670.32;MHz
End;10;----------------------;
Scan;11;
Source;l1287,003647.35,632902.2;
Date;2017-07-08;
TimeStart;16:52:00;UT;
TimeStop;16:59:00;UT;
Duration;420;sec;7;min
RA;00 36 47.35;
DEC;63 29 02.2;
Epoch;2000.0;
Systemtemperature1;1u;32.6;
Systemtemperature2;9u;33.1;
FreqBBC1;568.59;MHz
FreqBBC2;570.59;MHz
FreqStart;6668.59;MHz
FreqStop;6670.59;MHz
End;11;----------------------;
Scan;12;
Source;ngc281,005224.20,563343.2;
Date;2017-07-08;
TimeStart;17:01:00;UT;
TimeStop;17:08:00;UT;
Duration;420;sec;7;min
RA;00 52 24.20;
DEC;56 33 43.2;
Epoch;2000.0;
Systemtemperature1;1u;39.5;
Systemtemperature2;9u;39.5;
FreqBBC1;568.73;MHz
FreqBBC2;570.73;MHz
FreqStart;6668.73;MHz
FreqStop;6670.73;MHz
End;12;----------------------;
Scan;13;
Source;w75n,203836.45,423736.1;
Date;2017-07-08;
TimeStart;17:10:00;UT;
TimeStop;17:17:00;UT;
Duration;420;sec;7;min
RA;20 38 36.45;
DEC;42 37 36.1;
Epoch;2000.0;
Systemtemperature1;1u;39.6;
Systemtemperature2;9u;39.5;
FreqBBC1;568.00;MHz
FreqBBC2;570.00;MHz
FreqStart;6668.0;MHz
FreqStop;6670.0;MHz
End;13;----------------------;
Scan;14;
Source;w75s,203902.50,422459.0;
Date;2017-07-08;
TimeStart;17:19:00;UT;
TimeStop;17:26:00;UT;
Duration;420;sec;7;min
RA;20 39 02.50;
DEC;42 24 59.0;
Epoch;2000.0;
Systemtemperature1;1u;44.0;
Systemtemperature2;9u;43.4;
FreqBBC1;568.33;MHz
FreqBBC2;570.33;MHz
FreqStart;6668.33;MHz
FreqStop;6670.33;MHz
End;14;----------------------;
Scan;15;
Source;dr20,203700.10,413455.7;
Date;2017-07-08;
TimeStart;17:28:00;UT;
TimeStop;17:35:00;UT;
Duration;420;sec;7;min
RA;20 37 00.10;
DEC;41 34 55.7;
Epoch;2000.0;
Systemtemperature1;1u;46.9;
Systemtemperature2;9u;45.6;
FreqBBC1;568.23;MHz
FreqBBC2;570.23;MHz
FreqStart;6668.23;MHz
FreqStop;6670.23;MHz
End;15;----------------------;
Scan;16;
Source;dr21,203901.05,422249.2;
Date;2017-07-08;
TimeStart;17:37:00;UT;
TimeStop;17:44:00;UT;
Duration;420;sec;7;min
RA;20 39 01.05;
DEC;42 22 49.2;
Epoch;2000.0;
Systemtemperature1;1u;44.7;
Systemtemperature2;9u;43.9;
FreqBBC1;568.20;MHz
FreqBBC2;570.20;MHz
FreqStart;6668.2;MHz
FreqStop;6670.2;MHz
End;16;----------------------;
Scan;17;
Source;ngc7538,231345.36,612810.6;
Date;2017-07-08;
TimeStart;17:44:50;UT;
TimeStop;17:47:50;UT;
Duration;180;sec;3;min
RA;23 13 45.36;
DEC;61 28 10.6;
Epoch;2000.0;
Systemtemperature1;1u;40.7;
Systemtemperature2;9u;40.4;
FreqBBC1;569.34;MHz
FreqBBC2;571.34;MHz
FreqStart;6669.34;MHz
FreqStop;6671.34;MHz
End;17;----------------------;
Scan;18;
Source;cepa,225617.90,620149.7;
Date;2017-07-08;
TimeStart;17:49:50;UT;
TimeStop;17:52:50;UT;
Duration;180;sec;3;min
RA;22 56 17.90;
DEC;62 01 49.7;
Epoch;2000.0;
Systemtemperature1;1u;38.6;
Systemtemperature2;9u;38.2;
FreqBBC1;568.18;MHz
FreqBBC2;570.18;MHz
FreqStart;6668.18;MHz
FreqStop;6670.18;MHz
End;18;----------------------;
Scan;19;
Source;w3oh,022703.82,615225.4;
Date;2017-07-08;
TimeStart;17:54:50;UT;
TimeStop;17:55:50;UT;
Duration;60;sec;1;min
RA;02 27 03.82;
DEC;61 52 25.4;
Epoch;2000.0;
Systemtemperature1;1u;45.6;
Systemtemperature2;9u;45.0;
FreqBBC1;568.95;MHz
FreqBBC2;570.95;MHz
FreqStart;6668.95;MHz
FreqStop;6670.95;MHz
End;19;----------------------;
Scan;20;
Source;g136p84,024929.80,604729.5;
Date;2017-07-08;
TimeStart;17:57:50;UT;
TimeStop;18:04:50;UT;
Duration;420;sec;7;min
RA;02 49 29.80;
DEC;60 47 29.5;
Epoch;2000.0;
Systemtemperature1;1u;37.1;
Systemtemperature2;9u;37.0;
FreqBBC1;568.93;MHz
FreqBBC2;570.93;MHz
FreqStart;6668.93;MHz
FreqStop;6670.93;MHz
End;20;----------------------;
Scan;21;
Source;g111p26,231610.00,595531.3;
Date;2017-07-08;
TimeStart;18:06:50;UT;
TimeStop;18:13:50;UT;
Duration;420;sec;7;min
RA;23 16 10.00;
DEC;59 55 31.3;
Epoch;2000.0;
Systemtemperature1;1u;36.9;
Systemtemperature2;9u;36.7;
FreqBBC1;568.95;MHz
FreqBBC2;0;MHz
FreqStart;6668.95;MHz
FreqStop;0.0;MHz
End;21;----------------------;
Scan;22;
Source;g90p92,210912.60,500102.9;
Date;2017-07-08;
TimeStart;18:15:50;UT;
TimeStop;18:22:50;UT;
Duration;420;sec;7;min
RA;21 09 12.60;
DEC;50 01 02.9;
Epoch;2000.0;
Systemtemperature1;1u;42.1;
Systemtemperature2;9u;41.5;
FreqBBC1;569.70;MHz
FreqBBC2;571.70;MHz
FreqStart;6669.7;MHz
FreqStop;6671.7;MHz
End;22;----------------------;
Scan;23;
Source;g85p41,205413.70,445406.8;
Date;2017-07-08;
TimeStart;18:24:50;UT;
TimeStop;18:31:50;UT;
Duration;420;sec;7;min
RA;20 54 13.70;
DEC;44 54 06.8;
Epoch;2000.0;
Systemtemperature1;1u;37.6;
Systemtemperature2;9u;37.5;
FreqBBC1;568.78;MHz
FreqBBC2;570.78;MHz
FreqStart;6668.78;MHz
FreqStop;6670.78;MHz
End;23;----------------------;
Scan;24;
Source;g78p122,201426.04,411333.4;
Date;2017-07-08;
TimeStart;18:33:50;UT;
TimeStop;18:40:50;UT;
Duration;420;sec;7;min
RA;20 14 26.04;
DEC;41 13 33.4;
Epoch;2000.0;
Systemtemperature1;1u;44.9;
Systemtemperature2;9u;43.6;
FreqBBC1;568.28;MHz
FreqBBC2;570.28;MHz
FreqStart;6668.28;MHz
FreqStop;6670.28;MHz
End;24;----------------------;
Scan;25;
Source;g75p78,202144.20,372636.7;
Date;2017-07-08;
TimeStart;18:42:50;UT;
TimeStop;18:49:50;UT;
Duration;420;sec;7;min
RA;20 21 44.20;
