Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;01;
Source;g22p357,183144.12,-092212.3;
Date;2018-05-06;
TimeStart;04:30:00;UT;
TimeStop;04:37:00;UT;
Duration;420;sec;7;min
RA;18 31 44.12;
DEC;-09 22 12.3;
Epoch;2000.0;
Systemtemperature1;1u;75.9;
Systemtemperature2;9u;93.0;
FreqBBC1;566.59;MHz
FreqBBC2;568.59;MHz
FreqStart;6666.59;MHz
FreqStop;6668.59;MHz
End;01;----------------------;
Scan;02;
Source;g25p65,183421.99,-055938.6;
Date;2018-05-06;
TimeStart;04:39:00;UT;
TimeStop;04:46:00;UT;
Duration;420;sec;7;min
RA;18 34 21.99;
DEC;-05 59 38.6;
Epoch;2000.0;
Systemtemperature1;1u;72.1;
Systemtemperature2;9u;91.2;
FreqBBC1;567.45;MHz
FreqBBC2;569.45;MHz
FreqStart;6667.45;MHz
FreqStop;6669.45;MHz
End;02;----------------------;
Scan;03;
Source;g30p99,184810.80,-014539.3;
Date;2018-05-06;
TimeStart;04:48:00;UT;
TimeStop;04:55:00;UT;
Duration;420;sec;7;min
RA;18 48 10.80;
DEC;-01 45 39.3;
Epoch;2000.0;
Systemtemperature1;1u;67.6;
Systemtemperature2;9u;89.2;
FreqBBC1;566.75;MHz
FreqBBC2;568.75;MHz
FreqStart;6666.75;MHz
FreqStop;6668.75;MHz
End;03;----------------------;
Scan;04;
Source;g32p745,185121.87,-001205.3;
Date;2018-05-06;
TimeStart;04:57:00;UT;
TimeStop;05:04:00;UT;
Duration;420;sec;7;min
RA;18 51 21.87;
DEC;-00 12 05.3;
Epoch;2000.0;
Systemtemperature1;1u;69.9;
Systemtemperature2;9u;91.0;
FreqBBC1;567.61;MHz
FreqBBC2;569.61;MHz
FreqStart;6667.61;MHz
FreqStop;6669.61;MHz
End;04;----------------------;
Scan;05;
Source;g33p64,185332.56,003139.2;
Date;2018-05-06;
TimeStart;05:06:00;UT;
TimeStop;05:13:00;UT;
Duration;420;sec;7;min
RA;18 53 32.56;
DEC;00 31 39.2;
Epoch;2000.0;
Systemtemperature1;1u;70.6;
Systemtemperature2;9u;86.2;
FreqBBC1;567.08;MHz
FreqBBC2;569.08;MHz
FreqStart;6667.08;MHz
FreqStop;6669.08;MHz
End;05;----------------------;
Scan;06;
Source;g35p20,190146.90,011307.5;
Date;2018-05-06;
TimeStart;05:15:00;UT;
TimeStop;05:22:00;UT;
Duration;420;sec;7;min
RA;19 01 46.90;
DEC;01 13 07.5;
Epoch;2000.0;
Systemtemperature1;1u;68.5;
Systemtemperature2;9u;85.1;
FreqBBC1;567.48;MHz
FreqBBC2;569.48;MHz
FreqStart;6667.48;MHz
FreqStop;6669.48;MHz
End;06;----------------------;
Scan;07;
Source;g33p64,185332.56,003139.2;
Date;2018-05-06;
TimeStart;05:24:00;UT;
TimeStop;05:31:00;UT;
Duration;420;sec;7;min
RA;18 53 32.56;
DEC;00 31 39.2;
Epoch;2000.0;
Systemtemperature1;1u;70.5;
Systemtemperature2;9u;88.1;
FreqBBC1;0;MHz
FreqBBC2;0;MHz
FreqStart;0.0;MHz
