Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;02;
Source;s255,061254.02,175923.3;
Date;2017-06-05;
TimeStart;16:54:00;UT;
TimeStop;16:56:00;UT;
Duration;120;sec;2;min
RA;06 12 54.02;
DEC;17 59 23.3;
Epoch;2000.0;
Systemtemperature1;1u;31.4;
Systemtemperature2;9u;35.4;
FreqBBC1;566.92;MHz
FreqBBC2;568.92;MHz
FreqStart;6666.92;MHz
FreqStop;6668.92;MHz
End;02;----------------------;
Scan;03;
Source;s252,060853.34,223829.2;
Date;2017-06-05;
TimeStart;16:58:00;UT;
TimeStop;17:00:00;UT;
Duration;120;sec;2;min
RA;06 08 53.34;
DEC;22 38 29.2;
Epoch;2000.0;
Systemtemperature1;1u;30.1;
Systemtemperature2;9u;33.9;
FreqBBC1;566.81;MHz
FreqBBC2;568.81;MHz
FreqStart;6666.81;MHz
FreqStop;6668.81;MHz
End;03;----------------------;
Scan;04;
Source;s252a,060832.40,203925.3;
Date;2017-06-05;
TimeStart;17:02:00;UT;
TimeStop;17:09:00;UT;
Duration;420;sec;7;min
RA;06 08 32.40;
DEC;20 39 25.3;
Epoch;2000.0;
Systemtemperature1;1u;31.1;
Systemtemperature2;9u;34.9;
FreqBBC1;566.92;MHz
FreqBBC2;0;MHz
FreqStart;6666.92;MHz
FreqStop;0.0;MHz
End;04;----------------------;
Scan;05;
Source;afgl6366,060840.67,213106.9;
Date;2017-06-05;
TimeStart;17:11:00;UT;
TimeStop;17:18:00;UT;
Duration;420;sec;7;min
RA;06 08 40.67;
DEC;21 31 06.9;
Epoch;2000.0;
Systemtemperature1;1u;31.2;
Systemtemperature2;9u;35.3;
FreqBBC1;566.85;MHz
FreqBBC2;568.85;MHz
FreqStart;6666.85;MHz
FreqStop;6668.85;MHz
End;05;----------------------;
Scan;06;
Source;s231,053913.06,354551.3;
Date;2017-06-05;
TimeStart;17:20:00;UT;
TimeStop;17:27:00;UT;
Duration;420;sec;7;min
RA;05 39 13.06;
DEC;35 45 51.3;
Epoch;2000.0;
Systemtemperature1;1u;29.2;
Systemtemperature2;9u;32.8;
FreqBBC1;567.51;MHz
FreqBBC2;569.51;MHz
FreqStart;6667.51;MHz
FreqStop;6669.51;MHz
End;06;----------------------;
Scan;07;
Source;afgl5142,053048.01,334754.6;
Date;2017-06-05;
TimeStart;17:29:00;UT;
TimeStop;17:36:00;UT;
Duration;420;sec;7;min
RA;05 30 48.01;
DEC;33 47 54.6;
Epoch;2000.0;
Systemtemperature1;1u;30.0;
Systemtemperature2;9u;33.8;
FreqBBC1;567.19;MHz
FreqBBC2;569.19;MHz
FreqStart;6667.19;MHz
FreqStop;6669.19;MHz
End;07;----------------------;
Scan;08;
Source;g183p35,055111.10,254616.5;
Date;2017-06-05;
TimeStart;17:38:00;UT;
TimeStop;17:45:00;UT;
Duration;420;sec;7;min
RA;05 51 11.10;
DEC;25 46 16.5;
Epoch;2000.0;
Systemtemperature1;1u;32.3;
Systemtemperature2;9u;36.5;
FreqBBC1;567.23;MHz
FreqBBC2;569.23;MHz
FreqStart;6667.23;MHz
FreqStop;6669.23;MHz
