Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;01;
Source;g32p745,185121.87,-001205.3;
Date;2017-03-31;
TimeStart;07:40:00;UT;
TimeStop;07:47:00;UT;
Duration;420;sec;7;min
RA;18 51 21.87;
DEC;-00 12 05.3;
Epoch;2000.0;
Systemtemperature1;1u;33.3;
Systemtemperature2;9u;36.3;
FreqBBC1;567.70;MHz
FreqBBC2;569.70;MHz
FreqStart;6667.7;MHz
FreqStop;6669.7;MHz
End;01;----------------------;
Scan;02;
Source;g33p64,185332.56,003139.2;
Date;2017-03-31;
TimeStart;07:48:50;UT;
TimeStop;07:55:50;UT;
Duration;420;sec;7;min
RA;18 53 32.56;
DEC;00 31 39.2;
Epoch;2000.0;
Systemtemperature1;1u;32.9;
Systemtemperature2;9u;35.9;
FreqBBC1;567.17;MHz
FreqBBC2;569.17;MHz
FreqStart;6667.17;MHz
FreqStop;6669.17;MHz
End;02;----------------------;
Scan;03;
Source;g60p57,194552.30,241742.6;
Date;2017-03-31;
TimeStart;07:57:50;UT;
TimeStop;08:04:50;UT;
Duration;420;sec;7;min
RA;19 45 52.30;
DEC;24 17 42.6;
Epoch;2000.0;
Systemtemperature1;1u;27.3;
Systemtemperature2;9u;29.8;
FreqBBC1;568.27;MHz
FreqBBC2;570.27;MHz
FreqStart;6668.27;MHz
FreqStop;6670.27;MHz
End;03;----------------------;
Scan;04;
Source;g73p06,200810.20,355923.7;
Date;2017-03-31;
TimeStart;08:06:50;UT;
TimeStop;08:13:50;UT;
Duration;420;sec;7;min
RA;20 08 10.20;
DEC;35 59 23.7;
Epoch;2000.0;
Systemtemperature1;1u;27.0;
Systemtemperature2;9u;29.1;
FreqBBC1;568.31;MHz
FreqBBC2;570.31;MHz
FreqStart;6668.31;MHz
FreqStop;6670.31;MHz
End;04;----------------------;
Scan;05;
Source;g78p122,201426.04,411333.4;
Date;2017-03-31;
TimeStart;08:15:50;UT;
TimeStop;08:22:50;UT;
Duration;420;sec;7;min
RA;20 14 26.04;
DEC;41 13 33.4;
Epoch;2000.0;
Systemtemperature1;1u;26.7;
Systemtemperature2;9u;29.1;
FreqBBC1;568.33;MHz
FreqBBC2;570.33;MHz
FreqStart;6668.33;MHz
FreqStop;6670.33;MHz
End;05;----------------------;
Scan;06;
Source;g85p41,205413.70,445406.8;
Date;2017-03-31;
TimeStart;08:24:50;UT;
TimeStop;08:31:50;UT;
Duration;420;sec;7;min
RA;20 54 13.70;
DEC;44 54 06.8;
Epoch;2000.0;
Systemtemperature1;1u;26.5;
Systemtemperature2;9u;28.6;
FreqBBC1;568.69;MHz
FreqBBC2;570.69;MHz
FreqStart;6668.69;MHz
FreqStop;6670.69;MHz
End;06;----------------------;
Scan;07;
Source;g111p26,231610.00,595531.3;
Date;2017-03-31;
TimeStart;08:33:50;UT;
TimeStop;08:40:50;UT;
Duration;420;sec;7;min
RA;23 16 10.00;
DEC;59 55 31.3;
Epoch;2000.0;
Systemtemperature1;1u;26.1;
Systemtemperature2;9u;28.3;
FreqBBC1;568.48;MHz
FreqBBC2;570.48;MHz
FreqStart;6668.48;MHz
