Start;Header;
Station;IRBENE;
End;Header;----------------------;
Scan;01;
Source;s269,061437.05,133936.2;
Date;2017-07-01;
TimeStart;15:40:00;UT;
TimeStop;15:47:00;UT;
Duration;420;sec;7;min
RA;06 14 37.05;
DEC;13 39 36.2;
Epoch;2000.0;
Systemtemperature1;1u;52.3;
Systemtemperature2;9u;51.4;
FreqBBC1;566.93;MHz
FreqBBC2;568.93;MHz
FreqStart;6666.93;MHz
FreqStop;6668.93;MHz
End;01;----------------------;
Scan;03;
Source;s252,060853.34,223829.2;
Date;2017-07-01;
TimeStart;16:26:00;UT;
TimeStop;16:33:00;UT;
Duration;420;sec;7;min
RA;06 08 53.34;
DEC;22 38 29.2;
Epoch;2000.0;
Systemtemperature1;1u;52.2;
Systemtemperature2;9u;50.9;
FreqBBC1;567.47;MHz
FreqBBC2;569.47;MHz
FreqStart;6667.47;MHz
FreqStop;6669.47;MHz
End;03;----------------------;
Scan;09;
Source;s252a,060832.40,203925.3;
Date;2017-07-01;
TimeStart;16:44:00;UT;
TimeStop;16:51:00;UT;
Duration;420;sec;7;min
RA;06 08 32.40;
DEC;20 39 25.3;
Epoch;2000.0;
Systemtemperature1;1u;54.3;
Systemtemperature2;9u;53.4;
FreqBBC1;567.21;MHz
FreqBBC2;569.46;MHz
FreqStart;6667.21;MHz
FreqStop;6669.46;MHz
End;09;----------------------;
Scan;05;
Source;afgl6366,060840.67,213106.9;
Date;2017-07-01;
TimeStart;17:02:00;UT;
TimeStop;17:09:00;UT;
Duration;420;sec;7;min
RA;06 08 40.67;
DEC;21 31 06.9;
Epoch;2000.0;
Systemtemperature1;1u;40.1;
Systemtemperature2;9u;39.9;
FreqBBC1;567.13;MHz
FreqBBC2;570.56;MHz
FreqStart;6667.13;MHz
FreqStop;6670.56;MHz
End;05;----------------------;
Scan;02;
Source;s255,061254.02,175923.3;
Date;2017-07-01;
TimeStart;16:08:00;UT;
TimeStop;16:15:00;UT;
Duration;420;sec;7;min
RA;06 12 54.02;
DEC;17 59 23.3;
Epoch;2000.0;
Systemtemperature1;1u;50.7;
Systemtemperature2;9u;49.4;
FreqBBC1;567.20;MHz
FreqBBC2;569.20;MHz
FreqStart;6667.20;MHz
FreqStop;6569.20;MHz
End;02;----------------------;
Scan;13;
Source;w75n,203836.45,423736.1;
Date;2017-07-01;
TimeStart;19:10:50;UT;
TimeStop;19:17:50;UT;
Duration;420;sec;7;min
RA;20 38 36.45;
DEC;42 37 36.1;
Epoch;2000.0;
Systemtemperature1;1u;40.7;
Systemtemperature2;9u;40.0;
FreqBBC1;568.03;MHz
FreqBBC2;570.03;MHz
FreqStart;6668.03;MHz
FreqStop;6670.03;MHz
End;13;----------------------;
Scan;06;
Source;s231,053913.06,354551.3;
Date;2017-07-01;
TimeStart;17:20:00;UT;
TimeStop;17:27:00;UT;
Duration;420;sec;7;min
RA;05 39 13.06;
DEC;35 45 51.3;
Epoch;2000.0;
Systemtemperature1;1u;41.8;
Systemtemperature2;9u;41.1;
FreqBBC1;567.78;MHz
FreqBBC2;570.36;MHz
FreqStart;6667.78;MHz
FreqStop;6670.36;MHz
End;06;----------------------;
Scan;07;
Source;afgl5142,053048.01,334754.6;
Date;2017-07-01;
TimeStart;17:38:00;UT;
TimeStop;17:45:00;UT;
Duration;420;sec;7;min
RA;05 30 48.01;
DEC;33 47 54.6;
Epoch;2000.0;
Systemtemperature1;1u;43.1;
Systemtemperature2;9u;42.4;
FreqBBC1;567.47;MHz
FreqBBC2;570.26;MHz
FreqStart;6667.47;MHz
FreqStop;6670.26;MHz
End;07;----------------------;
Scan;17;
Source;ngc7538,231345.36,612810.6;
Date;2017-07-01;
TimeStart;20:22:50;UT;
TimeStop;20:29:50;UT;
Duration;420;sec;7;min
RA;23 13 45.36;
DEC;61 28 10.6;
Epoch;2000.0;
Systemtemperature1;1u;48.8;
Systemtemperature2;9u;47.4;
FreqBBC1;569.33;MHz
FreqBBC2;571.33;MHz
FreqStart;6669.33;MHz
FreqStop;6671.33;MHz
End;17;----------------------;
Scan;09;
Source;cepa,225617.90,620149.7;
Date;2017-07-01;
TimeStart;20:40:50;UT;
TimeStop;20:47:50;UT;
Duration;420;sec;7;min
RA;22 56 17.90;
DEC;62 01 49.7;
Epoch;2000.0;
Systemtemperature1;1u;49.2;
Systemtemperature2;9u;47.8;
FreqBBC1;568.17;MHz
FreqBBC2;570.17;MHz
FreqStart;6668.17;MHz
FreqStop;6670.17;MHz
End;18;----------------------;
Scan;09;
Source;g188p79,060906.90,215041.7;
Date;2017-07-01;
TimeStart;18:04:50;UT;
TimeStop;18:05:50;UT;
Duration;60;sec;1;min
RA;06 09 06.90;
DEC;21 50 41.7;
Epoch;2000.0;
Systemtemperature1;1u;56.0;
Systemtemperature2;9u;53.9;
FreqBBC1;567.46;MHz
FreqBBC2;570.91;MHz
FreqStart;6667.46;MHz
FreqStop;6670.91;MHz
End;09;----------------------;
Scan;21;
Source;l1206,222851.41,641341.3;
Date;2017-07-01;
TimeStart;18:16:50;UT;
TimeStop;18:23:50;UT;
Duration;420;sec;7;min
RA;22 28 51.41;
DEC;64 13 41.3;
Epoch;2000.0;
Systemtemperature1;1u;45.9;
Systemtemperature2;9u;45.0;
FreqBBC1;568.94;MHz
FreqBBC2;570.94;MHz
FreqStart;6668.94;MHz
FreqStop;6670.94;MHz
End;21;----------------------;
Scan;11;
Source;l1287,003647.35,632902.2;
Date;2017-07-01;
TimeStart;18:34:50;UT;
TimeStop;18:41:50;UT;
Duration;420;sec;7;min
RA;00 36 47.35;
DEC;63 29 02.2;
Epoch;2000.0;
Systemtemperature1;1u;41.9;
Systemtemperature2;9u;41.1;
FreqBBC1;568.56;MHz
FreqBBC2;570.80;MHz
FreqStart;6668.56;MHz
FreqStop;6670.8;MHz
End;11;----------------------;
Scan;25;
Source;ngc281,005224.20,563343.2;
Date;2017-07-01;
TimeStart;18:52:50;UT;
TimeStop;18:59:50;UT;
Duration;420;sec;7;min
RA;00 52 24.20;
DEC;56 33 43.2;
Epoch;2000.0;
Systemtemperature1;1u;37.7;
Systemtemperature2;9u;37.1;
FreqBBC1;568.22;MHz
FreqBBC2;570.22;MHz
FreqStart;6668.22;MHz
FreqStop;6670.22;MHz
End;25;----------------------;
Scan;29;
Source;w75s,203902.50,422459.0;
Date;2017-07-01;
TimeStart;19:28:50;UT;
TimeStop;19:35:50;UT;
Duration;420;sec;7;min
RA;20 39 02.50;
DEC;42 24 59.0;
Epoch;2000.0;
Systemtemperature1;1u;41.0;
Systemtemperature2;9u;40.1;
FreqBBC1;568.18;MHz
FreqBBC2;570.18;MHz
FreqStart;6668.18;MHz
FreqStop;6670.18;MHz
End;29;----------------------;
Scan;15;
Source;dr20,203700.10,413455.7;
Date;2017-07-01;
TimeStart;19:46:50;UT;
TimeStop;19:53:50;UT;
Duration;420;sec;7;min
RA;20 37 00.10;
DEC;41 34 55.7;
Epoch;2000.0;
Systemtemperature1;1u;43.1;
Systemtemperature2;9u;42.6;
FreqBBC1;568.26;MHz
FreqBBC2;568.80;MHz
FreqStart;6668.26;MHz
FreqStop;6668.8;MHz
End;15;----------------------;
Scan;33;
Source;dr21,203901.05,422249.2;
Date;2017-07-01;
TimeStart;20:04:50;UT;
TimeStop;20:11:50;UT;
Duration;420;sec;7;min
RA;20 39 01.05;
DEC;42 22 49.2;
Epoch;2000.0;
Systemtemperature1;1u;43.4;
Systemtemperature2;9u;42.4;
FreqBBC1;567.25;MHz
FreqBBC2;569.25;MHz
FreqStart;6667.25;MHz
FreqStop;6669.25;MHz
End;33;----------------------;
Scan;35;
Source;ngc7538,231345.36,612810.6;
Date;2017-07-01;
TimeStart;20:22:50;UT;
TimeStop;20:29:50;UT;
Duration;420;sec;7;min
RA;23 13 45.36;
DEC;61 28 10.6;
Epoch;2000.0;
Systemtemperature1;1u;45.3;
Systemtemperature2;9u;44.7;
FreqBBC1;566.76;MHz
FreqBBC2;568.76;MHz
FreqStart;6666.76;MHz
FreqStop;6668.76;MHz
End;35;----------------------;
Scan;37;
Source;cepa,225617.90,620149.7;
Date;2017-07-01;
TimeStart;20:40:50;UT;
TimeStop;20:47:50;UT;
Duration;420;sec;7;min
RA;22 56 17.90;
DEC;62 01 49.7;
Epoch;2000.0;
Systemtemperature1;1u;38.2;
Systemtemperature2;9u;37.9;
FreqBBC1;0;MHz
FreqBBC2;0;MHz
FreqStart;0.0;MHz
FreqStop;0.0;MHz
End;37;----------------------;
