Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;01;
Source;s269,061437.05,133936.2;
Date;2018-07-08;
TimeStart;15:30:00;UT;
TimeStop;15:37:00;UT;
Duration;420;sec;7;min
RA;06 14 37.05;
DEC;13 39 36.2;
Epoch;2000.0;
Systemtemperature1;1u;38.8;
Systemtemperature2;9u;42.7;
FreqBBC1;567.01;MHz
FreqBBC2;569.01;MHz
FreqStart;6667.01;MHz
FreqStop;6669.01;MHz
End;01;----------------------;
Scan;02;
Source;s255,061254.02,175923.3;
Date;2018-07-08;
TimeStart;15:39:00;UT;
TimeStop;15:46:00;UT;
Duration;420;sec;7;min
RA;06 12 54.02;
DEC;17 59 23.3;
Epoch;2000.0;
Systemtemperature1;1u;38.0;
Systemtemperature2;9u;40.1;
FreqBBC1;567.27;MHz
FreqBBC2;569.27;MHz
FreqStart;6667.27;MHz
FreqStop;6669.27;MHz
End;02;----------------------;
Scan;03;
Source;s252,060853.34,213829.2;
Date;2018-07-08;
TimeStart;15:48:00;UT;
TimeStop;15:55:00;UT;
Duration;420;sec;7;min
RA;06 08 53.34;
DEC;21 38 29.2;
Epoch;2000.0;
Systemtemperature1;1u;36.6;
Systemtemperature2;9u;39.1;
FreqBBC1;567.16;MHz
FreqBBC2;569.16;MHz
FreqStart;6667.16;MHz
FreqStop;6669.16;MHz
End;03;----------------------;
Scan;04;
Source;s252a,060832.40,203925.3;
Date;2018-07-08;
TimeStart;15:57:00;UT;
TimeStop;16:04:00;UT;
Duration;420;sec;7;min
RA;06 08 32.40;
DEC;20 39 25.3;
Epoch;2000.0;
Systemtemperature1;1u;38.8;
Systemtemperature2;9u;40.6;
FreqBBC1;567.28;MHz
FreqBBC2;569.28;MHz
FreqStart;6667.28;MHz
FreqStop;6669.28;MHz
End;04;----------------------;
Scan;05;
Source;afgl6366,060840.67,213106.9;
Date;2018-07-08;
TimeStart;16:06:00;UT;
TimeStop;16:13:00;UT;
Duration;420;sec;7;min
RA;06 08 40.67;
DEC;21 31 06.9;
Epoch;2000.0;
Systemtemperature1;1u;38.2;
Systemtemperature2;9u;41.3;
FreqBBC1;567.21;MHz
FreqBBC2;569.21;MHz
FreqStart;6667.21;MHz
FreqStop;6669.21;MHz
End;05;----------------------;
Scan;06;
Source;g183p35,055111.10,254616.5;
Date;2018-07-08;
TimeStart;16:15:00;UT;
TimeStop;16:22:00;UT;
Duration;420;sec;7;min
RA;05 51 11.10;
DEC;25 46 16.5;
Epoch;2000.0;
Systemtemperature1;1u;38.6;
Systemtemperature2;9u;41.0;
FreqBBC1;567.58;MHz
FreqBBC2;569.58;MHz
FreqStart;6667.58;MHz
FreqStop;6669.58;MHz
End;06;----------------------;
Scan;07;
Source;g188p79,060906.90,215041.7;
Date;2018-07-08;
TimeStart;16:24:00;UT;
TimeStop;16:31:00;UT;
Duration;420;sec;7;min
RA;06 09 06.90;
DEC;21 50 41.7;
Epoch;2000.0;
Systemtemperature1;1u;41.3;
Systemtemperature2;9u;44.0;
FreqBBC1;567.53;MHz
FreqBBC2;569.53;MHz
FreqStart;6667.53;MHz
FreqStop;6669.53;MHz
