Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;01;
Source;g32p745,185121.87,-001205.3;
Date;2017-04-07;
TimeStart;07:35:00;UT;
TimeStop;07:42:00;UT;
Duration;420;sec;7;min
RA;18 51 21.87;
DEC;-00 12 05.3;
Epoch;2000.0;
Systemtemperature1;1u;33.1;
Systemtemperature2;9u;35.0;
FreqBBC1;567.70;MHz
FreqBBC2;569.70;MHz
FreqStart;6667.7;MHz
FreqStop;6669.7;MHz
End;01;----------------------;
Scan;02;
Source;g33p64,185332.56,003139.2;
Date;2017-04-07;
TimeStart;07:43:50;UT;
TimeStop;07:50:50;UT;
Duration;420;sec;7;min
RA;18 53 32.56;
DEC;00 31 39.2;
Epoch;2000.0;
Systemtemperature1;1u;33.1;
Systemtemperature2;9u;35.0;
FreqBBC1;567.17;MHz
FreqBBC2;569.17;MHz
FreqStart;6667.17;MHz
FreqStop;6669.17;MHz
End;02;----------------------;
Scan;03;
Source;g60p57,194552.30,241742.6;
Date;2017-04-07;
TimeStart;07:52:50;UT;
TimeStop;07:59:50;UT;
Duration;420;sec;7;min
RA;19 45 52.30;
DEC;24 17 42.6;
Epoch;2000.0;
Systemtemperature1;1u;26.9;
Systemtemperature2;9u;28.3;
FreqBBC1;568.29;MHz
FreqBBC2;570.29;MHz
FreqStart;6668.29;MHz
FreqStop;6670.29;MHz
End;03;----------------------;
Scan;04;
Source;g73p06,200810.20,355923.7;
Date;2017-04-07;
TimeStart;08:01:50;UT;
TimeStop;08:08:50;UT;
Duration;420;sec;7;min
RA;20 08 10.20;
DEC;35 59 23.7;
Epoch;2000.0;
Systemtemperature1;1u;26.1;
Systemtemperature2;9u;27.8;
FreqBBC1;568.34;MHz
FreqBBC2;570.34;MHz
FreqStart;6668.34;MHz
FreqStop;6670.34;MHz
End;04;----------------------;
Scan;05;
Source;g78p122,201426.04,411333.4;
Date;2017-04-07;
TimeStart;08:10:50;UT;
TimeStop;08:17:50;UT;
Duration;420;sec;7;min
RA;20 14 26.04;
DEC;41 13 33.4;
Epoch;2000.0;
Systemtemperature1;1u;26.3;
Systemtemperature2;9u;27.8;
FreqBBC1;568.36;MHz
FreqBBC2;570.36;MHz
FreqStart;6668.36;MHz
FreqStop;6670.36;MHz
End;05;----------------------;
Scan;06;
Source;g85p41,205413.70,445406.8;
Date;2017-04-07;
TimeStart;08:19:50;UT;
TimeStop;08:26:50;UT;
Duration;420;sec;7;min
RA;20 54 13.70;
DEC;44 54 06.8;
Epoch;2000.0;
Systemtemperature1;1u;26.0;
Systemtemperature2;9u;27.6;
FreqBBC1;568.72;MHz
FreqBBC2;570.72;MHz
FreqStart;6668.72;MHz
FreqStop;6670.72;MHz
End;06;----------------------;
Scan;07;
Source;g111p26,231610.00,595531.3;
Date;2017-04-07;
TimeStart;08:28:50;UT;
TimeStop;08:35:50;UT;
Duration;420;sec;7;min
RA;23 16 10.00;
DEC;59 55 31.3;
Epoch;2000.0;
Systemtemperature1;1u;26.0;
Systemtemperature2;9u;27.5;
FreqBBC1;568.53;MHz
FreqBBC2;570.53;MHz
FreqStart;6668.53;MHz
