Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;01;
Source;s255,061254.02,175923.3;
Date;2017-09-16;
TimeStart;11:28:00;UT;
TimeStop;11:35:00;UT;
Duration;420;sec;7;min
RA;06 12 54.02;
DEC;17 59 23.3;
Epoch;2000.0;
Systemtemperature1;1u;37.5;
Systemtemperature2;9u;42.0;
FreqBBC1;567.77;MHz
FreqBBC2;569.77;MHz
FreqStart;6667.77;MHz
FreqStop;6669.77;MHz
End;01;----------------------;
Scan;02;
Source;s252,060853.34,213829.2;
Date;2017-09-16;
TimeStart;11:46:01;UT;
TimeStop;11:53:00;UT;
Duration;419;sec;6;min
RA;06 08 53.34;
DEC;21 38 29.2;
Epoch;2000.0;
Systemtemperature1;1u;34.5;
Systemtemperature2;9u;38.8;
FreqBBC1;567.66;MHz
FreqBBC2;569.94;MHz
FreqStart;6667.66;MHz
FreqStop;6669.94;MHz
End;02;----------------------;
Scan;04;
Source;s252a,060832.40,203925.3;
Date;2017-09-16;
TimeStart;12:04:00;UT;
TimeStop;12:11:01;UT;
Duration;421;sec;7;min
RA;06 08 32.40;
DEC;20 39 25.3;
Epoch;2000.0;
Systemtemperature1;1u;47.0;
Systemtemperature2;9u;52.9;
FreqBBC1;567.77;MHz
FreqBBC2;570.02;MHz
FreqStart;6667.77;MHz
FreqStop;6670.02;MHz
End;04;----------------------;
Scan;05;
Source;afgl6366,060840.67,213106.9;
Date;2017-09-16;
TimeStart;12:22:00;UT;
TimeStop;12:29:00;UT;
Duration;420;sec;7;min
RA;06 08 40.67;
DEC;21 31 06.9;
Epoch;2000.0;
Systemtemperature1;1u;29.5;
Systemtemperature2;9u;33.2;
FreqBBC1;567.70;MHz
FreqBBC2;570.54;MHz
FreqStart;6667.70;MHz
FreqStop;6670.54;MHz
End;05;----------------------;
Scan;06;
Source;s231,053913.06,354551.3;
Date;2017-09-16;
TimeStart;12:40:00;UT;
TimeStop;12:47:00;UT;
Duration;420;sec;7;min
RA;05 39 13.06;
DEC;35 45 51.3;
Epoch;2000.0;
Systemtemperature1;1u;29.6;
Systemtemperature2;9u;33.3;
FreqBBC1;568.27;MHz
FreqBBC2;569.62;MHz
FreqStart;6668.27;MHz
FreqStop;6669.62;MHz
End;06;----------------------;
Scan;15;
Source;afgl5142,053048.01,334754.6;
Date;2017-09-16;
TimeStart;12:58:00;UT;
TimeStop;13:05:00;UT;
Duration;420;sec;7;min
RA;05 30 48.01;
DEC;33 47 54.6;
Epoch;2000.0;
Systemtemperature1;1u;29.2;
Systemtemperature2;9u;33.0;
FreqBBC1;567.84;MHz
FreqBBC2;569.84;MHz
FreqStart;6667.84;MHz
FreqStop;6669.84;MHz
End;15;----------------------;
Scan;17;
Source;ngc7538,231345.36,612810.6;
Date;2017-09-16;
TimeStart;15:42:50;UT;
TimeStop;15:49:50;UT;
Duration;420;sec;7;min
RA;23 13 45.36;
DEC;61 28 10.6;
Epoch;2000.0;
Systemtemperature1;1u;29.3;
Systemtemperature2;9u;32.5;
FreqBBC1;569.20;MHz
FreqBBC2;571.20;MHz
FreqStart;6669.2;MHz
FreqStop;6671.2;MHz
