Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;01;
Source;s269,061437.05,133936.2;
Date;2017-09-13;
TimeStart;11:00:00;UT;
TimeStop;11:07:00;UT;
Duration;420;sec;7;min
RA;06 14 37.05;
DEC;13 39 36.2;
Epoch;2000.0;
Systemtemperature1;1u;-80173.7;
Systemtemperature2;9u;152195.4;
FreqBBC1;567.50;MHz
FreqBBC2;569.50;MHz
FreqStart;6667.5;MHz
FreqStop;6669.5;MHz
End;01;----------------------;
Scan;02;
Source;s255,061254.02,175923.3;
Date;2017-09-13;
TimeStart;11:09:00;UT;
TimeStop;11:12:00;UT;
Duration;180;sec;3;min
RA;06 12 54.02;
DEC;17 59 23.3;
Epoch;2000.0;
Systemtemperature1;1u;36.0;
Systemtemperature2;9u;40.6;
FreqBBC1;567.76;MHz
FreqBBC2;569.76;MHz
FreqStart;6667.76;MHz
FreqStop;6669.76;MHz
End;02;----------------------;
Scan;03;
Source;s252,060853.34,213829.2;
Date;2017-09-13;
TimeStart;11:14:00;UT;
TimeStop;11:17:00;UT;
Duration;180;sec;3;min
RA;06 08 53.34;
DEC;21 38 29.2;
Epoch;2000.0;
Systemtemperature1;1u;34.7;
Systemtemperature2;9u;39.3;
FreqBBC1;567.65;MHz
FreqBBC2;569.65;MHz
FreqStart;6667.65;MHz
FreqStop;6669.65;MHz
End;03;----------------------;
Scan;04;
Source;s252a,060832.40,203925.3;
Date;2017-09-13;
TimeStart;11:19:00;UT;
TimeStop;11:26:00;UT;
Duration;420;sec;7;min
RA;06 08 32.40;
DEC;20 39 25.3;
Epoch;2000.0;
Systemtemperature1;1u;35.6;
Systemtemperature2;9u;40.0;
FreqBBC1;567.76;MHz
FreqBBC2;0;MHz
FreqStart;6667.76;MHz
FreqStop;0.0;MHz
End;04;----------------------;
Scan;05;
Source;afgl6366,060840.67,213106.9;
Date;2017-09-13;
TimeStart;11:28:00;UT;
TimeStop;11:35:00;UT;
Duration;420;sec;7;min
RA;06 08 40.67;
DEC;21 31 06.9;
Epoch;2000.0;
Systemtemperature1;1u;35.7;
Systemtemperature2;9u;40.3;
FreqBBC1;567.69;MHz
FreqBBC2;569.69;MHz
FreqStart;6667.69;MHz
FreqStop;6669.69;MHz
End;05;----------------------;
Scan;06;
Source;s231,053913.06,354551.3;
Date;2017-09-13;
TimeStart;11:37:00;UT;
TimeStop;11:44:00;UT;
Duration;420;sec;7;min
RA;05 39 13.06;
DEC;35 45 51.3;
Epoch;2000.0;
Systemtemperature1;1u;31.4;
Systemtemperature2;9u;35.2;
FreqBBC1;568.27;MHz
FreqBBC2;570.27;MHz
FreqStart;6668.27;MHz
FreqStop;6670.27;MHz
End;06;----------------------;
Scan;07;
Source;afgl5142,053048.01,334754.6;
Date;2017-09-13;
TimeStart;11:46:00;UT;
TimeStop;11:53:00;UT;
Duration;420;sec;7;min
RA;05 30 48.01;
DEC;33 47 54.6;
Epoch;2000.0;
Systemtemperature1;1u;33.4;
Systemtemperature2;9u;37.7;
FreqBBC1;567.94;MHz
FreqBBC2;569.94;MHz
FreqStart;6667.94;MHz
FreqStop;6669.94;MHz
