Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;01;
Source;g32p745,185121.87,-001205.3;
Date;2017-03-20;
TimeStart;08:37:00;UT;
TimeStop;08:47:00;UT;
Duration;600;sec;10;min
RA;18 51 21.87;
DEC;-00 12 05.3;
Epoch;2000.0;
Systemtemperature1;1u;45.1;
Systemtemperature2;9u;52.6;
FreqBBC1;567.68;MHz
FreqBBC2;569.68;MHz
FreqStart;6667.68;MHz
FreqStop;6669.68;MHz
End;01;----------------------;
Scan;01;
Source;g32p745,185121.87,-001205.3;
Date;2017-03-20;
TimeStart;08:49:00;UT;
TimeStop;08:59:00;UT;
Duration;600;sec;10;min
RA;18 51 21.87;
DEC;-00 12 05.3;
Epoch;2000.0;
Systemtemperature1;1u;45.5;
Systemtemperature2;9u;52.9;
FreqBBC1;567.68;MHz
FreqBBC2;569.68;MHz
FreqStart;6667.68;MHz
FreqStop;6669.68;MHz
End;01;----------------------;
Scan;02;
Source;g33p64,185332.56,003139.2;
Date;2017-03-20;
TimeStart;09:01:00;UT;
TimeStop;09:11:00;UT;
Duration;600;sec;10;min
RA;18 53 32.56;
DEC;00 31 39.2;
Epoch;2000.0;
Systemtemperature1;1u;41.8;
Systemtemperature2;9u;49.3;
FreqBBC1;567.15;MHz
FreqBBC2;569.15;MHz
FreqStart;6667.15;MHz
FreqStop;6669.15;MHz
End;02;----------------------;
Scan;03;
Source;g50p03,192115.10,152649.5;
Date;2017-03-20;
TimeStart;09:13:00;UT;
TimeStop;09:23:00;UT;
Duration;600;sec;10;min
RA;19 21 15.10;
DEC;15 26 49.5;
Epoch;2000.0;
Systemtemperature1;1u;40.6;
Systemtemperature2;9u;48.4;
FreqBBC1;567.74;MHz
FreqBBC2;569.74;MHz
FreqStart;6667.74;MHz
FreqStop;6669.74;MHz
End;03;----------------------;
Scan;04;
Source;g59p783,194311.25,234403.3;
Date;2017-03-20;
TimeStart;09:25:00;UT;
TimeStop;09:35:00;UT;
Duration;600;sec;10;min
RA;19 43 11.25;
DEC;23 44 03.3;
Epoch;2000.0;
Systemtemperature1;1u;41.2;
Systemtemperature2;9u;48.9;
FreqBBC1;567.75;MHz
FreqBBC2;569.75;MHz
FreqStart;6667.75;MHz
FreqStop;6669.75;MHz
End;04;----------------------;
Scan;05;
Source;g60p57,194552.30,241742.6;
Date;2017-03-20;
TimeStart;09:37:00;UT;
TimeStop;09:47:00;UT;
Duration;600;sec;10;min
RA;19 45 52.30;
DEC;24 17 42.6;
Epoch;2000.0;
Systemtemperature1;1u;41.2;
Systemtemperature2;9u;48.9;
FreqBBC1;568.22;MHz
FreqBBC2;570.22;MHz
FreqStart;6668.22;MHz
FreqStop;6670.22;MHz
End;05;----------------------;
Scan;06;
Source;g73p06,200810.20,355923.7;
Date;2017-03-20;
TimeStart;09:49:00;UT;
TimeStop;09:59:00;UT;
Duration;600;sec;10;min
RA;20 08 10.20;
DEC;35 59 23.7;
Epoch;2000.0;
Systemtemperature1;1u;41.5;
Systemtemperature2;9u;49.5;
FreqBBC1;568.26;MHz
FreqBBC2;570.26;MHz
FreqStart;6668.26;MHz
