Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;02;
Source;g30p99,184810.80,-014539.3;
Date;2018-01-14;
TimeStart;12:20:00;UT;
TimeStop;12:27:00;UT;
Duration;420;sec;7;min
RA;18 48 10.80;
DEC;-01 45 39.3;
Epoch;2000.0;
Systemtemperature1;1u;30.4;
Systemtemperature2;9u;34.1;
FreqBBC1;566.35;MHz
FreqBBC2;568.35;MHz
FreqStart;6666.35;MHz
FreqStop;6668.35;MHz
End;02;----------------------;
Scan;03;
Source;g32p745,185121.87,-001205.3;
Date;2018-01-14;
TimeStart;12:29:00;UT;
TimeStop;12:36:00;UT;
Duration;420;sec;7;min
RA;18 51 21.87;
DEC;-00 12 05.3;
Epoch;2000.0;
Systemtemperature1;1u;30.4;
Systemtemperature2;9u;34.0;
FreqBBC1;567.19;MHz
FreqBBC2;569.19;MHz
FreqStart;6667.19;MHz
FreqStop;6669.19;MHz
End;03;----------------------;
Scan;04;
Source;g33p64,185332.56,003139.2;
Date;2018-01-14;
TimeStart;12:38:00;UT;
TimeStop;12:45:00;UT;
Duration;420;sec;7;min
RA;18 53 32.56;
DEC;00 31 39.2;
Epoch;2000.0;
Systemtemperature1;1u;28.9;
Systemtemperature2;9u;32.4;
FreqBBC1;566.66;MHz
FreqBBC2;568.66;MHz
FreqStart;6666.66;MHz
FreqStop;6668.66;MHz
End;04;----------------------;
Scan;05;
Source;g35p20,190146.90,011307.5;
Date;2018-01-14;
TimeStart;12:47:00;UT;
TimeStop;12:54:00;UT;
Duration;420;sec;7;min
RA;19 01 46.90;
DEC;01 13 07.5;
Epoch;2000.0;
Systemtemperature1;1u;28.8;
Systemtemperature2;9u;32.6;
FreqBBC1;567.03;MHz
FreqBBC2;569.03;MHz
FreqStart;6667.03;MHz
FreqStop;6669.03;MHz
End;05;----------------------;
Scan;06;
Source;g33p64,185332.56,003139.2;
Date;2018-01-14;
TimeStart;12:56:00;UT;
TimeStop;13:03:00;UT;
Duration;420;sec;7;min
RA;18 53 32.56;
DEC;00 31 39.2;
Epoch;2000.0;
Systemtemperature1;1u;29.5;
Systemtemperature2;9u;33.0;
FreqBBC1;0;MHz
FreqBBC2;0;MHz
FreqStart;0.0;MHz
FreqStop;0.0;MHz
End;06;----------------------;
Scan;07;
Source;g37p479,190007.14,035953.3;
Date;2018-01-14;
TimeStart;13:05:00;UT;
TimeStop;13:12:00;UT;
Duration;420;sec;7;min
RA;19 00 07.14;
DEC;03 59 53.3;
Epoch;2000.0;
Systemtemperature1;1u;30.8;
Systemtemperature2;9u;34.1;
FreqBBC1;566.77;MHz
FreqBBC2;568.77;MHz
FreqStart;6666.77;MHz
FreqStop;6668.77;MHz
End;07;----------------------;
Scan;08;
Source;g33p64,185332.56,003139.2;
Date;2018-01-14;
TimeStart;13:14:00;UT;
TimeStop;13:21:00;UT;
Duration;420;sec;7;min
RA;18 53 32.56;
DEC;00 31 39.2;
Epoch;2000.0;
Systemtemperature1;1u;28.8;
Systemtemperature2;9u;32.1;
FreqBBC1;0;MHz
FreqBBC2;0;MHz
FreqStart;0.0;MHz
FreqStop;0.0;MHz
