Start;Header;
Station;IRBENE;
End;Header;----------------------;
Scan;01;
Source;s269,061437.05,133936.2;
Date;2017-11-13;
TimeStart;06:00:00;UT;
TimeStop;06:07:00;UT;
Duration;420;sec;7;min
RA;06 14 37.05;
DEC;13 39 36.2;
Epoch;2000.0;
Systemtemperature1;1u;34.1;
Systemtemperature2;9u;33.0;
FreqBBC1;567.31;MHz
FreqBBC2;569.31;MHz
FreqStart;6667.31;MHz
FreqStop;6669.31;MHz
End;01;----------------------;
Scan;02;
Source;s255,061254.02,175923.3;
Date;2017-11-13;
TimeStart;06:09:00;UT;
TimeStop;06:12:00;UT;
Duration;180;sec;3;min
RA;06 12 54.02;
DEC;17 59 23.3;
Epoch;2000.0;
Systemtemperature1;1u;28.5;
Systemtemperature2;9u;27.6;
FreqBBC1;567.56;MHz
FreqBBC2;569.56;MHz
FreqStart;6667.56;MHz
FreqStop;6669.56;MHz
End;02;----------------------;
Scan;03;
Source;s252,060853.34,213829.2;
Date;2017-11-13;
TimeStart;06:14:00;UT;
TimeStop;06:17:00;UT;
Duration;180;sec;3;min
RA;06 08 53.34;
DEC;21 38 29.2;
Epoch;2000.0;
Systemtemperature1;1u;27.2;
Systemtemperature2;9u;26.4;
FreqBBC1;567.44;MHz
FreqBBC2;569.44;MHz
FreqStart;6667.44;MHz
FreqStop;6669.44;MHz
End;03;----------------------;
Scan;04;
Source;s252a,060832.40,203925.3;
Date;2017-11-13;
TimeStart;06:19:00;UT;
TimeStop;06:26:00;UT;
Duration;420;sec;7;min
RA;06 08 32.40;
DEC;20 39 25.3;
Epoch;2000.0;
Systemtemperature1;1u;27.0;
Systemtemperature2;9u;26.2;
FreqBBC1;567.55;MHz
FreqBBC2;569.55;MHz
FreqStart;6667.55;MHz
FreqStop;6669.55;MHz
End;04;----------------------;
Scan;05;
Source;afgl6366,060840.67,213106.9;
Date;2017-11-13;
TimeStart;06:28:00;UT;
TimeStop;06:35:00;UT;
Duration;420;sec;7;min
RA;06 08 40.67;
DEC;21 31 06.9;
Epoch;2000.0;
Systemtemperature1;1u;26.9;
Systemtemperature2;9u;26.1;
FreqBBC1;567.48;MHz
FreqBBC2;569.48;MHz
FreqStart;6667.48;MHz
FreqStop;6669.48;MHz
End;05;----------------------;
Scan;06;
Source;s231,053913.06,354551.3;
Date;2017-11-13;
TimeStart;06:37:00;UT;
TimeStop;06:44:00;UT;
Duration;420;sec;7;min
RA;05 39 13.06;
DEC;35 45 51.3;
Epoch;2000.0;
Systemtemperature1;1u;25.4;
Systemtemperature2;9u;24.6;
FreqBBC1;567.99;MHz
FreqBBC2;569.99;MHz
FreqStart;6667.99;MHz
FreqStop;6669.99;MHz
End;06;----------------------;
Scan;07;
Source;afgl5142,053048.01,334754.6;
Date;2017-11-13;
TimeStart;06:46:00;UT;
TimeStop;06:53:00;UT;
Duration;420;sec;7;min
RA;05 30 48.01;
DEC;33 47 54.6;
Epoch;2000.0;
Systemtemperature1;1u;26.4;
Systemtemperature2;9u;25.5;
FreqBBC1;567.65;MHz
FreqBBC2;569.65;MHz
FreqStart;6667.65;MHz
FreqStop;6669.65;MHz
End;07;----------------------;
Scan;08;
Source;g183p35,055111.10,254616.5;
Date;2017-11-13;
TimeStart;06:55:00;UT;
TimeStop;07:02:00;UT;
Duration;420;sec;7;min
RA;05 51 11.10;
DEC;25 46 16.5;
Epoch;2000.0;
Systemtemperature1;1u;29.3;
Systemtemperature2;9u;28.4;
FreqBBC1;567.78;MHz
FreqBBC2;569.78;MHz
FreqStart;6667.78;MHz
FreqStop;6669.78;MHz
End;08;----------------------;
Scan;09;
Source;g188p79,060906.90,215041.7;
Date;2017-11-13;
TimeStart;07:04:00;UT;
TimeStop;07:11:00;UT;
Duration;420;sec;7;min
RA;06 09 06.90;
DEC;21 50 41.7;
Epoch;2000.0;
Systemtemperature1;1u;30.5;
Systemtemperature2;9u;29.6;
FreqBBC1;567.80;MHz
FreqBBC2;569.80;MHz
FreqStart;6667.8;MHz
FreqStop;6669.8;MHz
End;09;----------------------;
Scan;10;
Source;l1206,222851.41,641341.3;
Date;2017-11-13;
TimeStart;07:13:00;UT;
TimeStop;07:20:00;UT;
Duration;420;sec;7;min
RA;22 28 51.41;
DEC;64 13 41.3;
Epoch;2000.0;
Systemtemperature1;1u;25.8;
Systemtemperature2;9u;25.0;
FreqBBC1;567.91;MHz
FreqBBC2;569.91;MHz
FreqStart;6667.91;MHz
FreqStop;6669.91;MHz
End;10;----------------------;
Scan;11;
Source;l1287,003647.35,632902.2;
Date;2017-11-13;
TimeStart;07:22:00;UT;
TimeStop;07:29:00;UT;
Duration;420;sec;7;min
RA;00 36 47.35;
DEC;63 29 02.2;
Epoch;2000.0;
Systemtemperature1;1u;26.0;
Systemtemperature2;9u;25.1;
FreqBBC1;568.18;MHz
FreqBBC2;570.18;MHz
FreqStart;6668.18;MHz
FreqStop;6670.18;MHz
End;11;----------------------;
Scan;12;
Source;ngc281,005224.20,563343.2;
Date;2017-11-13;
TimeStart;07:31:00;UT;
TimeStop;07:38:00;UT;
Duration;420;sec;7;min
RA;00 52 24.20;
DEC;56 33 43.2;
Epoch;2000.0;
Systemtemperature1;1u;27.3;
Systemtemperature2;9u;26.4;
FreqBBC1;568.22;MHz
FreqBBC2;570.22;MHz
FreqStart;6668.22;MHz
FreqStop;6670.22;MHz
End;12;----------------------;
Scan;13;
Source;w75n,203836.45,423736.1;
Date;2017-11-13;
TimeStart;07:40:00;UT;
TimeStop;07:47:00;UT;
Duration;420;sec;7;min
RA;20 38 36.45;
DEC;42 37 36.1;
Epoch;2000.0;
Systemtemperature1;1u;28.6;
Systemtemperature2;9u;27.7;
FreqBBC1;567.41;MHz
FreqBBC2;569.41;MHz
FreqStart;6667.41;MHz
FreqStop;6669.41;MHz
End;13;----------------------;
Scan;14;
Source;w75s,203902.50,422459.0;
Date;2017-11-13;
TimeStart;07:49:00;UT;
TimeStop;07:56:00;UT;
Duration;420;sec;7;min
RA;20 39 02.50;
DEC;42 24 59.0;
Epoch;2000.0;
Systemtemperature1;1u;28.0;
Systemtemperature2;9u;27.2;
FreqBBC1;567.73;MHz
FreqBBC2;569.73;MHz
FreqStart;6667.73;MHz
FreqStop;6669.73;MHz
End;14;----------------------;
Scan;15;
Source;dr20,203700.10,413455.7;
Date;2017-11-13;
TimeStart;07:58:00;UT;
TimeStop;08:05:00;UT;
Duration;420;sec;7;min
RA;20 37 00.10;
DEC;41 34 55.7;
Epoch;2000.0;
Systemtemperature1;1u;27.9;
Systemtemperature2;9u;27.0;
FreqBBC1;567.62;MHz
FreqBBC2;569.62;MHz
FreqStart;6667.62;MHz
FreqStop;6669.62;MHz
End;15;----------------------;
Scan;16;
Source;dr21,203901.05,422249.2;
Date;2017-11-13;
TimeStart;08:07:00;UT;
TimeStop;08:14:00;UT;
Duration;420;sec;7;min
RA;20 39 01.05;
DEC;42 22 49.2;
Epoch;2000.0;
Systemtemperature1;1u;28.1;
Systemtemperature2;9u;27.2;
FreqBBC1;567.60;MHz
FreqBBC2;569.60;MHz
FreqStart;6667.6;MHz
FreqStop;6669.6;MHz
End;16;----------------------;
Scan;17;
Source;ngc7538,231345.36,612810.6;
Date;2017-11-13;
TimeStart;08:14:50;UT;
TimeStop;08:17:50;UT;
Duration;180;sec;3;min
RA;23 13 45.36;
DEC;61 28 10.6;
Epoch;2000.0;
Systemtemperature1;1u;26.3;
Systemtemperature2;9u;25.6;
FreqBBC1;568.86;MHz
FreqBBC2;570.86;MHz
FreqStart;6668.86;MHz
FreqStop;6670.86;MHz
End;17;----------------------;
Scan;18;
Source;cepa,225617.90,620149.7;
Date;2017-11-13;
TimeStart;08:19:50;UT;
TimeStop;08:22:50;UT;
Duration;180;sec;3;min
RA;22 56 17.90;
DEC;62 01 49.7;
Epoch;2000.0;
Systemtemperature1;1u;25.4;
Systemtemperature2;9u;24.6;
FreqBBC1;567.72;MHz
FreqBBC2;569.72;MHz
FreqStart;6667.72;MHz
FreqStop;6669.72;MHz
End;18;----------------------;
Scan;19;
Source;w3oh,022703.82,615225.4;
Date;2017-11-13;
TimeStart;08:24:50;UT;
TimeStop;08:25:50;UT;
Duration;60;sec;1;min
RA;02 27 03.82;
DEC;61 52 25.4;
Epoch;2000.0;
Systemtemperature1;1u;32.5;
Systemtemperature2;9u;31.4;
FreqBBC1;568.65;MHz
FreqBBC2;570.65;MHz
FreqStart;6668.65;MHz
FreqStop;6670.65;MHz
End;19;----------------------;
Scan;20;
Source;g136p84,024929.80,604729.5;
Date;2017-11-13;
TimeStart;08:27:50;UT;
TimeStop;08:34:50;UT;
Duration;420;sec;7;min
RA;02 49 29.80;
DEC;60 47 29.5;
Epoch;2000.0;
Systemtemperature1;1u;25.2;
Systemtemperature2;9u;24.4;
FreqBBC1;568.67;MHz
FreqBBC2;570.67;MHz
FreqStart;6668.67;MHz
FreqStop;6670.67;MHz
End;20;----------------------;
Scan;21;
Source;v645,213958.26,501420.9;
Date;2017-11-13;
TimeStart;08:36:50;UT;
TimeStop;08:43:50;UT;
Duration;420;sec;7;min
RA;21 39 58.26;
DEC;50 14 20.9;
Epoch;2000.0;
Systemtemperature1;1u;25.5;
Systemtemperature2;9u;24.7;
FreqBBC1;568.48;MHz
FreqBBC2;570.48;MHz
FreqStart;6668.48;MHz
FreqStop;6670.48;MHz
End;21;----------------------;
Scan;22;
Source;g111p26,231610.00,595531.3;
Date;2017-11-13;
TimeStart;08:45:50;UT;
TimeStop;08:52:50;UT;
Duration;420;sec;7;min
RA;23 16 10.00;
DEC;59 55 31.3;
Epoch;2000.0;
Systemtemperature1;1u;25.1;
Systemtemperature2;9u;24.3;
FreqBBC1;568.45;MHz
FreqBBC2;570.45;MHz
FreqStart;6668.45;MHz
FreqStop;6670.45;MHz
End;22;----------------------;
Scan;23;
Source;g90p92,210912.60,500102.9;
Date;2017-11-13;
TimeStart;08:54:50;UT;
TimeStop;09:01:50;UT;
Duration;420;sec;7;min
RA;21 09 12.60;
DEC;50 01 02.9;
Epoch;2000.0;
Systemtemperature1;1u;24.7;
Systemtemperature2;9u;23.9;
FreqBBC1;569.14;MHz
FreqBBC2;571.14;MHz
FreqStart;6669.14;MHz
FreqStop;6671.14;MHz
End;23;----------------------;
Scan;24;
Source;g85p41,205413.70,445406.8;
Date;2017-11-13;
TimeStart;09:03:50;UT;
TimeStop;09:10:50;UT;
Duration;420;sec;7;min
RA;20 54 13.70;
DEC;44 54 06.8;
Epoch;2000.0;
Systemtemperature1;1u;25.7;
Systemtemperature2;9u;24.9;
FreqBBC1;568.18;MHz
FreqBBC2;0;MHz
FreqStart;6668.18;MHz
FreqStop;0.0;MHz
End;24;----------------------;
Scan;25;
Source;g78p122,201426.04,411333.4;
Date;2017-11-13;
TimeStart;09:12:50;UT;
TimeStop;09:19:50;UT;
Duration;420;sec;7;min
RA;20 14 26.04;
