Start;Header;
Station;IRBENE;
End;Header;----------------------;
Scan;01;
Source;s269,061437.05,133936.2;
Date;2017-11-05;
TimeStart;08:25:00;UT;
TimeStop;08:32:00;UT;
Duration;420;sec;7;min
RA;06 14 37.05;
DEC;13 39 36.2;
Epoch;2000.0;
Systemtemperature1;1u;-17047.6;
Systemtemperature2;9u;-16432.2;
FreqBBC1;567.37;MHz
FreqBBC2;569.37;MHz
FreqStart;6667.37;MHz
FreqStop;6669.37;MHz
End;01;----------------------;
Scan;02;
Source;s255,061254.02,175923.3;
Date;2017-11-05;
TimeStart;08:34:00;UT;
TimeStop;08:37:00;UT;
Duration;180;sec;3;min
RA;06 12 54.02;
DEC;17 59 23.3;
Epoch;2000.0;
Systemtemperature1;1u;41.0;
Systemtemperature2;9u;39.6;
FreqBBC1;567.63;MHz
FreqBBC2;569.63;MHz
FreqStart;6667.63;MHz
FreqStop;6669.63;MHz
End;02;----------------------;
Scan;03;
Source;s252,060853.34,213829.2;
Date;2017-11-05;
TimeStart;08:39:00;UT;
TimeStop;08:42:00;UT;
Duration;180;sec;3;min
RA;06 08 53.34;
DEC;21 38 29.2;
Epoch;2000.0;
Systemtemperature1;1u;22030.7;
Systemtemperature2;9u;21296.0;
FreqBBC1;567.50;MHz
FreqBBC2;569.50;MHz
FreqStart;6667.5;MHz
FreqStop;6669.5;MHz
End;03;----------------------;
Scan;04;
Source;s252a,060832.40,203925.3;
Date;2017-11-05;
TimeStart;08:44:00;UT;
TimeStop;08:44:47;UT;
Duration;47;sec;0;min
RA;06 08 32.40;
DEC;20 39 25.3;
Epoch;2000.0;
Systemtemperature1;1u;-19553.6;
Systemtemperature2;9u;-18846.6;
FreqBBC1;567.61;MHz
FreqBBC2;569.61;MHz
FreqStart;6667.61;MHz
FreqStop;6669.61;MHz
End;04;----------------------;
Scan;05;
Source;afgl6366,060840.67,213106.9;
Date;2017-11-05;
TimeStart;08:53:00;UT;
TimeStop;09:00:00;UT;
Duration;420;sec;7;min
RA;06 08 40.67;
DEC;21 31 06.9;
Epoch;2000.0;
Systemtemperature1;1u;41.0;
Systemtemperature2;9u;39.6;
FreqBBC1;567.54;MHz
FreqBBC2;569.54;MHz
FreqStart;6667.54;MHz
FreqStop;6669.54;MHz
End;05;----------------------;
Scan;06;
Source;s231,053913.06,354551.3;
Date;2017-11-05;
TimeStart;09:02:00;UT;
TimeStop;09:09:00;UT;
Duration;420;sec;7;min
RA;05 39 13.06;
DEC;35 45 51.3;
Epoch;2000.0;
Systemtemperature1;1u;32.1;
Systemtemperature2;9u;31.1;
FreqBBC1;568.06;MHz
FreqBBC2;570.06;MHz
FreqStart;6668.06;MHz
FreqStop;6670.06;MHz
End;06;----------------------;
Scan;07;
Source;afgl5142,053048.01,334754.6;
Date;2017-11-05;
TimeStart;09:11:00;UT;
TimeStop;09:18:00;UT;
Duration;420;sec;7;min
RA;05 30 48.01;
DEC;33 47 54.6;
Epoch;2000.0;
Systemtemperature1;1u;34.9;
Systemtemperature2;9u;33.8;
FreqBBC1;567.72;MHz
FreqBBC2;569.72;MHz
FreqStart;6667.72;MHz
FreqStop;6669.72;MHz
End;07;----------------------;
Scan;08;
Source;g183p35,055111.10,254616.5;
Date;2017-11-05;
TimeStart;09:20:00;UT;
TimeStop;09:27:00;UT;
Duration;420;sec;7;min
RA;05 51 11.10;
DEC;25 46 16.5;
Epoch;2000.0;
Systemtemperature1;1u;43.5;
Systemtemperature2;9u;42.1;
FreqBBC1;567.84;MHz
FreqBBC2;569.84;MHz
FreqStart;6667.84;MHz
FreqStop;6669.84;MHz
End;08;----------------------;
Scan;09;
Source;g188p79,060906.90,215041.7;
Date;2017-11-05;
TimeStart;09:29:00;UT;
TimeStop;09:36:00;UT;
Duration;420;sec;7;min
RA;06 09 06.90;
DEC;21 50 41.7;
Epoch;2000.0;
Systemtemperature1;1u;49.5;
Systemtemperature2;9u;48.0;
FreqBBC1;567.87;MHz
FreqBBC2;569.87;MHz
FreqStart;6667.87;MHz
FreqStop;6669.87;MHz
End;09;----------------------;
Scan;10;
Source;l1206,222851.41,641341.3;
Date;2017-11-05;
TimeStart;09:38:00;UT;
TimeStop;09:45:00;UT;
Duration;420;sec;7;min
RA;22 28 51.41;
DEC;64 13 41.3;
Epoch;2000.0;
Systemtemperature1;1u;25.0;
Systemtemperature2;9u;24.3;
FreqBBC1;567.94;MHz
FreqBBC2;569.94;MHz
FreqStart;6667.94;MHz
FreqStop;6669.94;MHz
End;10;----------------------;
Scan;11;
Source;l1287,003647.35,632902.2;
Date;2017-11-05;
TimeStart;09:47:00;UT;
TimeStop;09:54:00;UT;
Duration;420;sec;7;min
RA;00 36 47.35;
DEC;63 29 02.2;
Epoch;2000.0;
Systemtemperature1;1u;25.5;
Systemtemperature2;9u;24.7;
FreqBBC1;568.23;MHz
FreqBBC2;570.23;MHz
FreqStart;6668.23;MHz
FreqStop;6670.23;MHz
End;11;----------------------;
Scan;12;
Source;ngc281,005224.20,563343.2;
Date;2017-11-05;
TimeStart;09:56:00;UT;
TimeStop;10:03:00;UT;
Duration;420;sec;7;min
RA;00 52 24.20;
DEC;56 33 43.2;
Epoch;2000.0;
Systemtemperature1;1u;27.2;
Systemtemperature2;9u;26.4;
FreqBBC1;568.28;MHz
FreqBBC2;570.28;MHz
FreqStart;6668.28;MHz
FreqStop;6670.28;MHz
End;12;----------------------;
Scan;13;
Source;w75n,203836.45,423736.1;
Date;2017-11-05;
TimeStart;10:05:00;UT;
TimeStop;10:12:00;UT;
Duration;420;sec;7;min
RA;20 38 36.45;
DEC;42 37 36.1;
Epoch;2000.0;
Systemtemperature1;1u;26.2;
Systemtemperature2;9u;25.4;
FreqBBC1;567.42;MHz
FreqBBC2;569.42;MHz
FreqStart;6667.42;MHz
FreqStop;6669.42;MHz
End;13;----------------------;
Scan;14;
Source;w75s,203902.50,422459.0;
Date;2017-11-05;
TimeStart;10:14:00;UT;
TimeStop;10:21:00;UT;
Duration;420;sec;7;min
RA;20 39 02.50;
DEC;42 24 59.0;
Epoch;2000.0;
Systemtemperature1;1u;25.7;
Systemtemperature2;9u;24.9;
FreqBBC1;567.74;MHz
FreqBBC2;569.74;MHz
FreqStart;6667.74;MHz
FreqStop;6669.74;MHz
End;14;----------------------;
Scan;15;
Source;dr20,203700.10,413455.7;
Date;2017-11-05;
TimeStart;10:23:00;UT;
TimeStop;10:30:00;UT;
Duration;420;sec;7;min
RA;20 37 00.10;
DEC;41 34 55.7;
Epoch;2000.0;
Systemtemperature1;1u;26.0;
Systemtemperature2;9u;25.2;
FreqBBC1;567.64;MHz
FreqBBC2;569.64;MHz
FreqStart;6667.64;MHz
FreqStop;6669.64;MHz
End;15;----------------------;
Scan;16;
Source;dr21,203901.05,422249.2;
Date;2017-11-05;
TimeStart;10:32:00;UT;
TimeStop;10:39:00;UT;
Duration;420;sec;7;min
RA;20 39 01.05;
DEC;42 22 49.2;
Epoch;2000.0;
Systemtemperature1;1u;26.4;
Systemtemperature2;9u;25.6;
FreqBBC1;567.61;MHz
FreqBBC2;569.61;MHz
FreqStart;6667.61;MHz
FreqStop;6669.61;MHz
End;16;----------------------;
Scan;17;
Source;ngc7538,231345.36,612810.6;
Date;2017-11-05;
TimeStart;10:39:50;UT;
TimeStop;10:42:50;UT;
Duration;180;sec;3;min
RA;23 13 45.36;
DEC;61 28 10.6;
Epoch;2000.0;
Systemtemperature1;1u;26.3;
Systemtemperature2;9u;25.5;
FreqBBC1;568.91;MHz
FreqBBC2;570.91;MHz
FreqStart;6668.91;MHz
FreqStop;6670.91;MHz
End;17;----------------------;
Scan;18;
Source;cepa,225617.90,620149.7;
Date;2017-11-05;
TimeStart;10:44:50;UT;
TimeStop;10:47:50;UT;
Duration;180;sec;3;min
RA;22 56 17.90;
DEC;62 01 49.7;
Epoch;2000.0;
Systemtemperature1;1u;25.5;
Systemtemperature2;9u;24.6;
FreqBBC1;567.76;MHz
FreqBBC2;569.76;MHz
FreqStart;6667.76;MHz
FreqStop;6669.76;MHz
End;18;----------------------;
Scan;19;
Source;w3oh,022703.82,615225.4;
Date;2017-11-05;
TimeStart;10:49:50;UT;
TimeStop;10:50:50;UT;
Duration;60;sec;1;min
RA;02 27 03.82;
DEC;61 52 25.4;
Epoch;2000.0;
Systemtemperature1;1u;34.0;
Systemtemperature2;9u;32.8;
FreqBBC1;568.72;MHz
FreqBBC2;570.72;MHz
FreqStart;6668.72;MHz
FreqStop;6670.72;MHz
End;19;----------------------;
Scan;20;
Source;g136p84,024929.80,604729.5;
Date;2017-11-05;
TimeStart;10:52:50;UT;
TimeStop;10:59:50;UT;
Duration;420;sec;7;min
RA;02 49 29.80;
DEC;60 47 29.5;
Epoch;2000.0;
Systemtemperature1;1u;26.6;
Systemtemperature2;9u;25.8;
FreqBBC1;568.73;MHz
FreqBBC2;570.73;MHz
FreqStart;6668.73;MHz
FreqStop;6670.73;MHz
End;20;----------------------;
Scan;21;
Source;v645,213958.26,501420.9;
Date;2017-11-05;
TimeStart;11:01:50;UT;
TimeStop;11:08:50;UT;
Duration;420;sec;7;min
RA;21 39 58.26;
DEC;50 14 20.9;
Epoch;2000.0;
Systemtemperature1;1u;24.8;
Systemtemperature2;9u;24.0;
FreqBBC1;568.51;MHz
FreqBBC2;570.51;MHz
FreqStart;6668.51;MHz
FreqStop;6670.51;MHz
End;21;----------------------;
Scan;22;
Source;g111p26,231610.00,595531.3;
Date;2017-11-05;
TimeStart;11:10:50;UT;
TimeStop;11:17:50;UT;
Duration;420;sec;7;min
RA;23 16 10.00;
DEC;59 55 31.3;
Epoch;2000.0;
Systemtemperature1;1u;24.8;
Systemtemperature2;9u;24.0;
FreqBBC1;568.49;MHz
FreqBBC2;570.49;MHz
FreqStart;6668.49;MHz
FreqStop;6670.49;MHz
End;22;----------------------;
Scan;23;
Source;g90p92,210912.60,500102.9;
Date;2017-11-05;
TimeStart;11:19:50;UT;
TimeStop;11:26:50;UT;
Duration;420;sec;7;min
RA;21 09 12.60;
DEC;50 01 02.9;
Epoch;2000.0;
Systemtemperature1;1u;24.2;
Systemtemperature2;9u;23.4;
FreqBBC1;569.16;MHz
FreqBBC2;571.16;MHz
FreqStart;6669.16;MHz
FreqStop;6671.16;MHz
End;23;----------------------;
Scan;24;
Source;g85p41,205413.70,445406.8;
Date;2017-11-05;
TimeStart;11:28:50;UT;
TimeStop;11:35:50;UT;
Duration;420;sec;7;min
RA;20 54 13.70;
DEC;44 54 06.8;
Epoch;2000.0;
Systemtemperature1;1u;24.4;
Systemtemperature2;9u;23.7;
FreqBBC1;568.19;MHz
FreqBBC2;570.19;MHz
FreqStart;6668.19;MHz
FreqStop;6670.19;MHz
End;24;----------------------;
Scan;25;
Source;g78p122,201426.04,411333.4;
Date;2017-11-05;
TimeStart;11:37:50;UT;
TimeStop;11:44:50;UT;
Duration;420;sec;7;min
