Start;Header;
Station;IRBENE16;
End;Header;----------------------;
Scan;01;
Source;g25p65,183421.99,-055938.6;
Date;2018-02-11;
TimeStart;08:45:00;UT;
TimeStop;08:52:00;UT;
Duration;420;sec;7;min
RA;18 34 21.99;
DEC;-05 59 38.6;
Epoch;2000.0;
Systemtemperature1;1u;26.9;
Systemtemperature2;9u;31.1;
FreqBBC1;567.38;MHz
FreqBBC2;569.38;MHz
FreqStart;6667.38;MHz
FreqStop;6669.38;MHz
End;01;----------------------;
Scan;01;
Source;g25p65,183421.99,-055938.6;
Date;2018-02-11;
TimeStart;08:54:00;UT;
TimeStop;09:01:00;UT;
Duration;420;sec;7;min
RA;18 34 21.99;
DEC;-05 59 38.6;
Epoch;2000.0;
Systemtemperature1;1u;26.1;
Systemtemperature2;9u;30.7;
FreqBBC1;567.38;MHz
FreqBBC2;569.38;MHz
FreqStart;6667.38;MHz
FreqStop;6669.38;MHz
End;01;----------------------;
Scan;01;
Source;g25p65,183421.99,-055938.6;
Date;2018-02-11;
TimeStart;09:03:00;UT;
TimeStop;09:10:00;UT;
Duration;420;sec;7;min
RA;18 34 21.99;
DEC;-05 59 38.6;
Epoch;2000.0;
Systemtemperature1;1u;25.6;
Systemtemperature2;9u;29.8;
FreqBBC1;567.38;MHz
FreqBBC2;569.38;MHz
FreqStart;6667.38;MHz
FreqStop;6669.38;MHz
End;01;----------------------;
Scan;02;
Source;g30p99,184810.80,-014539.3;
Date;2018-02-11;
TimeStart;09:12:01;UT;
TimeStop;09:19:00;UT;
Duration;419;sec;6;min
RA;18 48 10.80;
DEC;-01 45 39.3;
Epoch;2000.0;
Systemtemperature1;1u;25.6;
Systemtemperature2;9u;29.4;
FreqBBC1;566.62;MHz
FreqBBC2;568.62;MHz
FreqStart;6666.62;MHz
FreqStop;6668.62;MHz
End;02;----------------------;
Scan;03;
Source;g32p745,185121.87,-001205.3;
Date;2018-02-11;
TimeStart;09:21:00;UT;
TimeStop;09:28:00;UT;
Duration;420;sec;7;min
RA;18 51 21.87;
DEC;-00 12 05.3;
Epoch;2000.0;
Systemtemperature1;1u;25.6;
Systemtemperature2;9u;29.2;
FreqBBC1;567.47;MHz
FreqBBC2;569.47;MHz
FreqStart;6667.47;MHz
FreqStop;6669.47;MHz
End;03;----------------------;
Scan;04;
Source;g33p64,185332.56,003139.2;
Date;2018-02-11;
TimeStart;09:30:00;UT;
TimeStop;09:37:00;UT;
Duration;420;sec;7;min
RA;18 53 32.56;
DEC;00 31 39.2;
Epoch;2000.0;
Systemtemperature1;1u;25.2;
Systemtemperature2;9u;29.6;
FreqBBC1;566.94;MHz
FreqBBC2;568.94;MHz
FreqStart;6666.94;MHz
FreqStop;6668.94;MHz
End;04;----------------------;
Scan;05;
Source;g35p20,190146.90,011307.5;
Date;2018-02-11;
TimeStart;09:39:00;UT;
TimeStop;09:46:00;UT;
Duration;420;sec;7;min
RA;19 01 46.90;
DEC;01 13 07.5;
Epoch;2000.0;
Systemtemperature1;1u;25.8;
Systemtemperature2;9u;29.0;
FreqBBC1;567.30;MHz
FreqBBC2;569.30;MHz
FreqStart;6667.3;MHz
